statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
soukromnici,Soukromníci,161,2013,election,benesov,Hodonín,cz,Czechia
kdu-csl,KDU-ČSL,10743,2013,election,benesov,Hodonín,cz,Czechia
pb,PB,0,2013,election,benesov,Hodonín,cz,Czechia
suverenita,Suverenita,161,2013,election,benesov,Hodonín,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Hodonín,cz,Czechia
spoz,SPOZ,2531,2013,election,benesov,Hodonín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Hodonín,cz,Czechia
usvit,Úsvit,5975,2013,election,benesov,Hodonín,cz,Czechia
dsss,DSSS,429,2013,election,benesov,Hodonín,cz,Czechia
ano,ANO,12477,2013,election,benesov,Hodonín,cz,Czechia
lev,LEV,26,2013,election,benesov,Hodonín,cz,Czechia
zeleni,Zelení,1380,2013,election,benesov,Hodonín,cz,Czechia
non-voters,Non voters,59643,2013,election,benesov,Hradec Králové,cz,Czechia
cssd,ČSSD,15186,2013,election,benesov,Hradec Králové,cz,Czechia
svobodni,Svobodní,2435,2013,election,benesov,Hradec Králové,cz,Czechia
pirati,Piráti,1977,2013,election,benesov,Hradec Králové,cz,Czechia
top-09,TOP 09,12499,2013,election,benesov,Hradec Králové,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,290,2013,election,benesov,Hradec Králové,cz,Czechia
ods,ODS,5768,2013,election,benesov,Hradec Králové,cz,Czechia
rds,RDS,0,2013,election,benesov,Hradec Králové,cz,Czechia
kan,KAN,0,2013,election,benesov,Hradec Králové,cz,Czechia
zmena,Změna,817,2013,election,benesov,Hradec Králové,cz,Czechia
soukromnici,Soukromníci,240,2013,election,benesov,Hradec Králové,cz,Czechia
kdu-csl,KDU-ČSL,4966,2013,election,benesov,Hradec Králové,cz,Czechia
pb,PB,0,2013,election,benesov,Hradec Králové,cz,Czechia
suverenita,Suverenita,180,2013,election,benesov,Hradec Králové,cz,Czechia
aneo,ANEO,115,2013,election,benesov,Hradec Králové,cz,Czechia
spoz,SPOZ,984,2013,election,benesov,Hradec Králové,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Hradec Králové,cz,Czechia
usvit,Úsvit,5707,2013,election,benesov,Hradec Králové,cz,Czechia
dsss,DSSS,566,2013,election,benesov,Hradec Králové,cz,Czechia
ano,ANO,17679,2013,election,benesov,Hradec Králové,cz,Czechia
lev,LEV,74,2013,election,benesov,Hradec Králové,cz,Czechia
zeleni,Zelení,2469,2013,election,benesov,Hradec Králové,cz,Czechia
non-voters,Non voters,35159,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
cssd,ČSSD,6633,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
svobodni,Svobodní,1000,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
pirati,Piráti,1698,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
top-09,TOP 09,6562,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,165,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
ods,ODS,3765,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
rds,RDS,67,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
kan,KAN,0,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
zmena,Změna,682,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
soukromnici,Soukromníci,109,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
kdu-csl,KDU-ČSL,1152,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
pb,PB,0,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
suverenita,Suverenita,159,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
spoz,SPOZ,622,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
usvit,Úsvit,3486,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
dsss,DSSS,481,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
ano,ANO,9760,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
lev,LEV,27,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
zeleni,Zelení,932,2013,election,benesov,Jablonec nad Nisou,cz,Czechia
non-voters,Non voters,18761,2013,election,benesov,Jeseník,cz,Czechia
cssd,ČSSD,4374,2013,election,benesov,Jeseník,cz,Czechia
svobodni,Svobodní,334,2013,election,benesov,Jeseník,cz,Czechia
pirati,Piráti,375,2013,election,benesov,Jeseník,cz,Czechia
top-09,TOP 09,1143,2013,election,benesov,Jeseník,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,57,2013,election,benesov,Jeseník,cz,Czechia
ods,ODS,918,2013,election,benesov,Jeseník,cz,Czechia
rds,RDS,0,2013,election,benesov,Jeseník,cz,Czechia
kan,KAN,0,2013,election,benesov,Jeseník,cz,Czechia
zmena,Změna,58,2013,election,benesov,Jeseník,cz,Czechia
soukromnici,Soukromníci,58,2013,election,benesov,Jeseník,cz,Czechia
kdu-csl,KDU-ČSL,932,2013,election,benesov,Jeseník,cz,Czechia
pb,PB,0,2013,election,benesov,Jeseník,cz,Czechia
suverenita,Suverenita,60,2013,election,benesov,Jeseník,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Jeseník,cz,Czechia
spoz,SPOZ,271,2013,election,benesov,Jeseník,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Jeseník,cz,Czechia
usvit,Úsvit,1873,2013,election,benesov,Jeseník,cz,Czechia
dsss,DSSS,179,2013,election,benesov,Jeseník,cz,Czechia
ano,ANO,3553,2013,election,benesov,Jeseník,cz,Czechia
lev,LEV,27,2013,election,benesov,Jeseník,cz,Czechia
zeleni,Zelení,394,2013,election,benesov,Jeseník,cz,Czechia
non-voters,Non voters,31188,2013,election,benesov,Jičín,cz,Czechia
cssd,ČSSD,7422,2013,election,benesov,Jičín,cz,Czechia
svobodni,Svobodní,989,2013,election,benesov,Jičín,cz,Czechia
pirati,Piráti,988,2013,election,benesov,Jičín,cz,Czechia
top-09,TOP 09,5241,2013,election,benesov,Jičín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,137,2013,election,benesov,Jičín,cz,Czechia
ods,ODS,2553,2013,election,benesov,Jičín,cz,Czechia
rds,RDS,0,2013,election,benesov,Jičín,cz,Czechia
kan,KAN,0,2013,election,benesov,Jičín,cz,Czechia
zmena,Změna,281,2013,election,benesov,Jičín,cz,Czechia
soukromnici,Soukromníci,114,2013,election,benesov,Jičín,cz,Czechia
kdu-csl,KDU-ČSL,1951,2013,election,benesov,Jičín,cz,Czechia
pb,PB,0,2013,election,benesov,Jičín,cz,Czechia
suverenita,Suverenita,144,2013,election,benesov,Jičín,cz,Czechia
aneo,ANEO,54,2013,election,benesov,Jičín,cz,Czechia
spoz,SPOZ,470,2013,election,benesov,Jičín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Jičín,cz,Czechia
usvit,Úsvit,3331,2013,election,benesov,Jičín,cz,Czechia
dsss,DSSS,354,2013,election,benesov,Jičín,cz,Czechia
ano,ANO,8552,2013,election,benesov,Jičín,cz,Czechia
lev,LEV,37,2013,election,benesov,Jičín,cz,Czechia
zeleni,Zelení,1105,2013,election,benesov,Jičín,cz,Czechia
non-voters,Non voters,44082,2013,election,benesov,Jihlava,cz,Czechia
cssd,ČSSD,11554,2013,election,benesov,Jihlava,cz,Czechia
svobodni,Svobodní,1323,2013,election,benesov,Jihlava,cz,Czechia
pirati,Piráti,1557,2013,election,benesov,Jihlava,cz,Czechia
top-09,TOP 09,5768,2013,election,benesov,Jihlava,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,191,2013,election,benesov,Jihlava,cz,Czechia
ods,ODS,4014,2013,election,benesov,Jihlava,cz,Czechia
rds,RDS,0,2013,election,benesov,Jihlava,cz,Czechia
kan,KAN,0,2013,election,benesov,Jihlava,cz,Czechia
zmena,Změna,322,2013,election,benesov,Jihlava,cz,Czechia
soukromnici,Soukromníci,119,2013,election,benesov,Jihlava,cz,Czechia
kdu-csl,KDU-ČSL,5470,2013,election,benesov,Jihlava,cz,Czechia
pb,PB,0,2013,election,benesov,Jihlava,cz,Czechia
suverenita,Suverenita,207,2013,election,benesov,Jihlava,cz,Czechia
aneo,ANEO,73,2013,election,benesov,Jihlava,cz,Czechia
spoz,SPOZ,964,2013,election,benesov,Jihlava,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Jihlava,cz,Czechia
usvit,Úsvit,4661,2013,election,benesov,Jihlava,cz,Czechia
dsss,DSSS,496,2013,election,benesov,Jihlava,cz,Czechia
ano,ANO,8166,2013,election,benesov,Jihlava,cz,Czechia
lev,LEV,57,2013,election,benesov,Jihlava,cz,Czechia
zeleni,Zelení,2071,2013,election,benesov,Jihlava,cz,Czechia
non-voters,Non voters,39092,2013,election,benesov,Jindřichův Hradec,cz,Czechia
cssd,ČSSD,10949,2013,election,benesov,Jindřichův Hradec,cz,Czechia
svobodni,Svobodní,805,2013,election,benesov,Jindřichův Hradec,cz,Czechia
pirati,Piráti,1159,2013,election,benesov,Jindřichův Hradec,cz,Czechia
top-09,TOP 09,4749,2013,election,benesov,Jindřichův Hradec,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,269,2013,election,benesov,Jindřichův Hradec,cz,Czechia
ods,ODS,3515,2013,election,benesov,Jindřichův Hradec,cz,Czechia
rds,RDS,0,2013,election,benesov,Jindřichův Hradec,cz,Czechia
kan,KAN,0,2013,election,benesov,Jindřichův Hradec,cz,Czechia
zmena,Změna,236,2013,election,benesov,Jindřichův Hradec,cz,Czechia
soukromnici,Soukromníci,170,2013,election,benesov,Jindřichův Hradec,cz,Czechia
kdu-csl,KDU-ČSL,3360,2013,election,benesov,Jindřichův Hradec,cz,Czechia
pb,PB,0,2013,election,benesov,Jindřichův Hradec,cz,Czechia
suverenita,Suverenita,173,2013,election,benesov,Jindřichův Hradec,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Jindřichův Hradec,cz,Czechia
spoz,SPOZ,537,2013,election,benesov,Jindřichův Hradec,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Jindřichův Hradec,cz,Czechia
usvit,Úsvit,3282,2013,election,benesov,Jindřichův Hradec,cz,Czechia
dsss,DSSS,306,2013,election,benesov,Jindřichův Hradec,cz,Czechia
ano,ANO,6607,2013,election,benesov,Jindřichův Hradec,cz,Czechia
lev,LEV,29,2013,election,benesov,Jindřichův Hradec,cz,Czechia
zeleni,Zelení,1040,2013,election,benesov,Jindřichův Hradec,cz,Czechia
non-voters,Non voters,50500,2013,election,benesov,Karlovy Vary,cz,Czechia
cssd,ČSSD,9781,2013,election,benesov,Karlovy Vary,cz,Czechia
svobodni,Svobodní,939,2013,election,benesov,Karlovy Vary,cz,Czechia
pirati,Piráti,1522,2013,election,benesov,Karlovy Vary,cz,Czechia
top-09,TOP 09,6532,2013,election,benesov,Karlovy Vary,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,188,2013,election,benesov,Karlovy Vary,cz,Czechia
ods,ODS,3801,2013,election,benesov,Karlovy Vary,cz,Czechia
rds,RDS,0,2013,election,benesov,Karlovy Vary,cz,Czechia
kan,KAN,0,2013,election,benesov,Karlovy Vary,cz,Czechia
zmena,Změna,175,2013,election,benesov,Karlovy Vary,cz,Czechia
soukromnici,Soukromníci,165,2013,election,benesov,Karlovy Vary,cz,Czechia
kdu-csl,KDU-ČSL,1853,2013,election,benesov,Karlovy Vary,cz,Czechia
pb,PB,0,2013,election,benesov,Karlovy Vary,cz,Czechia
suverenita,Suverenita,195,2013,election,benesov,Karlovy Vary,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Karlovy Vary,cz,Czechia
spoz,SPOZ,637,2013,election,benesov,Karlovy Vary,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Karlovy Vary,cz,Czechia
usvit,Úsvit,4075,2013,election,benesov,Karlovy Vary,cz,Czechia
dsss,DSSS,669,2013,election,benesov,Karlovy Vary,cz,Czechia
ano,ANO,11250,2013,election,benesov,Karlovy Vary,cz,Czechia
lev,LEV,91,2013,election,benesov,Karlovy Vary,cz,Czechia
zeleni,Zelení,1132,2013,election,benesov,Karlovy Vary,cz,Czechia
non-voters,Non voters,127912,2013,election,benesov,Karviná,cz,Czechia
cssd,ČSSD,35355,2013,election,benesov,Karviná,cz,Czechia
svobodni,Svobodní,1404,2013,election,benesov,Karviná,cz,Czechia
pirati,Piráti,2511,2013,election,benesov,Karviná,cz,Czechia
top-09,TOP 09,4522,2013,election,benesov,Karviná,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,461,2013,election,benesov,Karviná,cz,Czechia
ods,ODS,4624,2013,election,benesov,Karviná,cz,Czechia
rds,RDS,0,2013,election,benesov,Karviná,cz,Czechia
kan,KAN,0,2013,election,benesov,Karviná,cz,Czechia
zmena,Změna,379,2013,election,benesov,Karviná,cz,Czechia
soukromnici,Soukromníci,130,2013,election,benesov,Karviná,cz,Czechia
kdu-csl,KDU-ČSL,5582,2013,election,benesov,Karviná,cz,Czechia
pb,PB,0,2013,election,benesov,Karviná,cz,Czechia
suverenita,Suverenita,183,2013,election,benesov,Karviná,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Karviná,cz,Czechia
spoz,SPOZ,3179,2013,election,benesov,Karviná,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Karviná,cz,Czechia
usvit,Úsvit,7623,2013,election,benesov,Karviná,cz,Czechia
dsss,DSSS,1142,2013,election,benesov,Karviná,cz,Czechia
ano,ANO,17796,2013,election,benesov,Karviná,cz,Czechia
lev,LEV,129,2013,election,benesov,Karviná,cz,Czechia
zeleni,Zelení,1996,2013,election,benesov,Karviná,cz,Czechia
non-voters,Non voters,69474,2013,election,benesov,Kladno,cz,Czechia
cssd,ČSSD,14632,2013,election,benesov,Kladno,cz,Czechia
svobodni,Svobodní,2114,2013,election,benesov,Kladno,cz,Czechia
pirati,Piráti,1928,2013,election,benesov,Kladno,cz,Czechia
top-09,TOP 09,8440,2013,election,benesov,Kladno,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,489,2013,election,benesov,Kladno,cz,Czechia
ods,ODS,5822,2013,election,benesov,Kladno,cz,Czechia
rds,RDS,36,2013,election,benesov,Kladno,cz,Czechia
kan,KAN,0,2013,election,benesov,Kladno,cz,Czechia
zmena,Změna,260,2013,election,benesov,Kladno,cz,Czechia
soukromnici,Soukromníci,171,2013,election,benesov,Kladno,cz,Czechia
kdu-csl,KDU-ČSL,1921,2013,election,benesov,Kladno,cz,Czechia
pb,PB,0,2013,election,benesov,Kladno,cz,Czechia
suverenita,Suverenita,227,2013,election,benesov,Kladno,cz,Czechia
aneo,ANEO,52,2013,election,benesov,Kladno,cz,Czechia
spoz,SPOZ,752,2013,election,benesov,Kladno,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Kladno,cz,Czechia
usvit,Úsvit,4345,2013,election,benesov,Kladno,cz,Czechia
dsss,DSSS,800,2013,election,benesov,Kladno,cz,Czechia
ano,ANO,14507,2013,election,benesov,Kladno,cz,Czechia
lev,LEV,39,2013,election,benesov,Kladno,cz,Czechia
zeleni,Zelení,2433,2013,election,benesov,Kladno,cz,Czechia
non-voters,Non voters,35906,2013,election,benesov,Klatovy,cz,Czechia
cssd,ČSSD,9030,2013,election,benesov,Klatovy,cz,Czechia
svobodni,Svobodní,760,2013,election,benesov,Klatovy,cz,Czechia
pirati,Piráti,1403,2013,election,benesov,Klatovy,cz,Czechia
top-09,TOP 09,4532,2013,election,benesov,Klatovy,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,134,2013,election,benesov,Klatovy,cz,Czechia
ods,ODS,4523,2013,election,benesov,Klatovy,cz,Czechia
rds,RDS,0,2013,election,benesov,Klatovy,cz,Czechia
kan,KAN,0,2013,election,benesov,Klatovy,cz,Czechia
zmena,Změna,226,2013,election,benesov,Klatovy,cz,Czechia
soukromnici,Soukromníci,130,2013,election,benesov,Klatovy,cz,Czechia
kdu-csl,KDU-ČSL,2862,2013,election,benesov,Klatovy,cz,Czechia
pb,PB,0,2013,election,benesov,Klatovy,cz,Czechia
suverenita,Suverenita,180,2013,election,benesov,Klatovy,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Klatovy,cz,Czechia
spoz,SPOZ,419,2013,election,benesov,Klatovy,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Klatovy,cz,Czechia
usvit,Úsvit,2306,2013,election,benesov,Klatovy,cz,Czechia
dsss,DSSS,413,2013,election,benesov,Klatovy,cz,Czechia
ano,ANO,7617,2013,election,benesov,Klatovy,cz,Czechia
lev,LEV,46,2013,election,benesov,Klatovy,cz,Czechia
zeleni,Zelení,835,2013,election,benesov,Klatovy,cz,Czechia
non-voters,Non voters,39290,2013,election,benesov,Kolín,cz,Czechia
cssd,ČSSD,9620,2013,election,benesov,Kolín,cz,Czechia
svobodni,Svobodní,1225,2013,election,benesov,Kolín,cz,Czechia
pirati,Piráti,1153,2013,election,benesov,Kolín,cz,Czechia
top-09,TOP 09,5105,2013,election,benesov,Kolín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,224,2013,election,benesov,Kolín,cz,Czechia
ods,ODS,3269,2013,election,benesov,Kolín,cz,Czechia
rds,RDS,33,2013,election,benesov,Kolín,cz,Czechia
kan,KAN,0,2013,election,benesov,Kolín,cz,Czechia
zmena,Změna,173,2013,election,benesov,Kolín,cz,Czechia
soukromnici,Soukromníci,121,2013,election,benesov,Kolín,cz,Czechia
kdu-csl,KDU-ČSL,1864,2013,election,benesov,Kolín,cz,Czechia
pb,PB,0,2013,election,benesov,Kolín,cz,Czechia
suverenita,Suverenita,149,2013,election,benesov,Kolín,cz,Czechia
aneo,ANEO,32,2013,election,benesov,Kolín,cz,Czechia
spoz,SPOZ,690,2013,election,benesov,Kolín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Kolín,cz,Czechia
usvit,Úsvit,3540,2013,election,benesov,Kolín,cz,Czechia
dsss,DSSS,356,2013,election,benesov,Kolín,cz,Czechia
ano,ANO,9375,2013,election,benesov,Kolín,cz,Czechia
lev,LEV,50,2013,election,benesov,Kolín,cz,Czechia
zeleni,Zelení,1318,2013,election,benesov,Kolín,cz,Czechia
non-voters,Non voters,43650,2013,election,benesov,Kroměříž,cz,Czechia
cssd,ČSSD,11490,2013,election,benesov,Kroměříž,cz,Czechia
svobodni,Svobodní,1200,2013,election,benesov,Kroměříž,cz,Czechia
pirati,Piráti,918,2013,election,benesov,Kroměříž,cz,Czechia
top-09,TOP 09,3641,2013,election,benesov,Kroměříž,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,131,2013,election,benesov,Kroměříž,cz,Czechia
ods,ODS,2713,2013,election,benesov,Kroměříž,cz,Czechia
rds,RDS,0,2013,election,benesov,Kroměříž,cz,Czechia
kan,KAN,0,2013,election,benesov,Kroměříž,cz,Czechia
zmena,Změna,118,2013,election,benesov,Kroměříž,cz,Czechia
soukromnici,Soukromníci,92,2013,election,benesov,Kroměříž,cz,Czechia
kdu-csl,KDU-ČSL,5367,2013,election,benesov,Kroměříž,cz,Czechia
pb,PB,0,2013,election,benesov,Kroměříž,cz,Czechia
suverenita,Suverenita,122,2013,election,benesov,Kroměříž,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Kroměříž,cz,Czechia
spoz,SPOZ,1172,2013,election,benesov,Kroměříž,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Kroměříž,cz,Czechia
usvit,Úsvit,6196,2013,election,benesov,Kroměříž,cz,Czechia
dsss,DSSS,373,2013,election,benesov,Kroměříž,cz,Czechia
ano,ANO,10081,2013,election,benesov,Kroměříž,cz,Czechia
lev,LEV,37,2013,election,benesov,Kroměříž,cz,Czechia
zeleni,Zelení,1021,2013,election,benesov,Kroměříž,cz,Czechia
non-voters,Non voters,30501,2013,election,benesov,Kutná Hora,cz,Czechia
cssd,ČSSD,9244,2013,election,benesov,Kutná Hora,cz,Czechia
svobodni,Svobodní,786,2013,election,benesov,Kutná Hora,cz,Czechia
pirati,Piráti,976,2013,election,benesov,Kutná Hora,cz,Czechia
top-09,TOP 09,3573,2013,election,benesov,Kutná Hora,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,284,2013,election,benesov,Kutná Hora,cz,Czechia
ods,ODS,2422,2013,election,benesov,Kutná Hora,cz,Czechia
rds,RDS,29,2013,election,benesov,Kutná Hora,cz,Czechia
kan,KAN,0,2013,election,benesov,Kutná Hora,cz,Czechia
zmena,Změna,133,2013,election,benesov,Kutná Hora,cz,Czechia
soukromnici,Soukromníci,91,2013,election,benesov,Kutná Hora,cz,Czechia
kdu-csl,KDU-ČSL,1612,2013,election,benesov,Kutná Hora,cz,Czechia
pb,PB,0,2013,election,benesov,Kutná Hora,cz,Czechia
suverenita,Suverenita,128,2013,election,benesov,Kutná Hora,cz,Czechia
aneo,ANEO,18,2013,election,benesov,Kutná Hora,cz,Czechia
spoz,SPOZ,442,2013,election,benesov,Kutná Hora,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Kutná Hora,cz,Czechia
usvit,Úsvit,2639,2013,election,benesov,Kutná Hora,cz,Czechia
dsss,DSSS,226,2013,election,benesov,Kutná Hora,cz,Czechia
ano,ANO,6941,2013,election,benesov,Kutná Hora,cz,Czechia
lev,LEV,24,2013,election,benesov,Kutná Hora,cz,Czechia
zeleni,Zelení,788,2013,election,benesov,Kutná Hora,cz,Czechia
non-voters,Non voters,67923,2013,election,benesov,Liberec,cz,Czechia
cssd,ČSSD,13034,2013,election,benesov,Liberec,cz,Czechia
svobodni,Svobodní,2041,2013,election,benesov,Liberec,cz,Czechia
pirati,Piráti,2326,2013,election,benesov,Liberec,cz,Czechia
top-09,TOP 09,12865,2013,election,benesov,Liberec,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,298,2013,election,benesov,Liberec,cz,Czechia
ods,ODS,4978,2013,election,benesov,Liberec,cz,Czechia
rds,RDS,55,2013,election,benesov,Liberec,cz,Czechia
kan,KAN,0,2013,election,benesov,Liberec,cz,Czechia
zmena,Změna,2260,2013,election,benesov,Liberec,cz,Czechia
soukromnici,Soukromníci,298,2013,election,benesov,Liberec,cz,Czechia
kdu-csl,KDU-ČSL,2094,2013,election,benesov,Liberec,cz,Czechia
pb,PB,0,2013,election,benesov,Liberec,cz,Czechia
suverenita,Suverenita,238,2013,election,benesov,Liberec,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Liberec,cz,Czechia
spoz,SPOZ,1208,2013,election,benesov,Liberec,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Liberec,cz,Czechia
usvit,Úsvit,5531,2013,election,benesov,Liberec,cz,Czechia
dsss,DSSS,667,2013,election,benesov,Liberec,cz,Czechia
ano,ANO,17474,2013,election,benesov,Liberec,cz,Czechia
lev,LEV,73,2013,election,benesov,Liberec,cz,Czechia
zeleni,Zelení,1967,2013,election,benesov,Liberec,cz,Czechia
non-voters,Non voters,53051,2013,election,benesov,Litoměřice,cz,Czechia
cssd,ČSSD,10192,2013,election,benesov,Litoměřice,cz,Czechia
svobodni,Svobodní,1374,2013,election,benesov,Litoměřice,cz,Czechia
pirati,Piráti,1345,2013,election,benesov,Litoměřice,cz,Czechia
top-09,TOP 09,5412,2013,election,benesov,Litoměřice,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,265,2013,election,benesov,Litoměřice,cz,Czechia
ods,ODS,4031,2013,election,benesov,Litoměřice,cz,Czechia
rds,RDS,0,2013,election,benesov,Litoměřice,cz,Czechia
kan,KAN,0,2013,election,benesov,Litoměřice,cz,Czechia
zmena,Změna,288,2013,election,benesov,Litoměřice,cz,Czechia
soukromnici,Soukromníci,197,2013,election,benesov,Litoměřice,cz,Czechia
kdu-csl,KDU-ČSL,1650,2013,election,benesov,Litoměřice,cz,Czechia
pb,PB,0,2013,election,benesov,Litoměřice,cz,Czechia
suverenita,Suverenita,209,2013,election,benesov,Litoměřice,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Litoměřice,cz,Czechia
spoz,SPOZ,784,2013,election,benesov,Litoměřice,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Litoměřice,cz,Czechia
usvit,Úsvit,3706,2013,election,benesov,Litoměřice,cz,Czechia
dsss,DSSS,736,2013,election,benesov,Litoměřice,cz,Czechia
ano,ANO,10588,2013,election,benesov,Litoměřice,cz,Czechia
lev,LEV,52,2013,election,benesov,Litoměřice,cz,Czechia
zeleni,Zelení,1465,2013,election,benesov,Litoměřice,cz,Czechia
non-voters,Non voters,41591,2013,election,benesov,Louny,cz,Czechia
cssd,ČSSD,7816,2013,election,benesov,Louny,cz,Czechia
svobodni,Svobodní,792,2013,election,benesov,Louny,cz,Czechia
pirati,Piráti,817,2013,election,benesov,Louny,cz,Czechia
top-09,TOP 09,3025,2013,election,benesov,Louny,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,139,2013,election,benesov,Louny,cz,Czechia
ods,ODS,2304,2013,election,benesov,Louny,cz,Czechia
rds,RDS,0,2013,election,benesov,Louny,cz,Czechia
kan,KAN,0,2013,election,benesov,Louny,cz,Czechia
zmena,Změna,166,2013,election,benesov,Louny,cz,Czechia
soukromnici,Soukromníci,205,2013,election,benesov,Louny,cz,Czechia
kdu-csl,KDU-ČSL,769,2013,election,benesov,Louny,cz,Czechia
pb,PB,0,2013,election,benesov,Louny,cz,Czechia
suverenita,Suverenita,137,2013,election,benesov,Louny,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Louny,cz,Czechia
spoz,SPOZ,586,2013,election,benesov,Louny,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Louny,cz,Czechia
usvit,Úsvit,2736,2013,election,benesov,Louny,cz,Czechia
dsss,DSSS,582,2013,election,benesov,Louny,cz,Czechia
ano,ANO,7545,2013,election,benesov,Louny,cz,Czechia
lev,LEV,76,2013,election,benesov,Louny,cz,Czechia
zeleni,Zelení,769,2013,election,benesov,Louny,cz,Czechia
non-voters,Non voters,43189,2013,election,benesov,Mělník,cz,Czechia
cssd,ČSSD,8442,2013,election,benesov,Mělník,cz,Czechia
svobodni,Svobodní,1226,2013,election,benesov,Mělník,cz,Czechia
pirati,Piráti,1379,2013,election,benesov,Mělník,cz,Czechia
top-09,TOP 09,6370,2013,election,benesov,Mělník,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,285,2013,election,benesov,Mělník,cz,Czechia
ods,ODS,3915,2013,election,benesov,Mělník,cz,Czechia
rds,RDS,27,2013,election,benesov,Mělník,cz,Czechia
kan,KAN,0,2013,election,benesov,Mělník,cz,Czechia
zmena,Změna,174,2013,election,benesov,Mělník,cz,Czechia
soukromnici,Soukromníci,278,2013,election,benesov,Mělník,cz,Czechia
kdu-csl,KDU-ČSL,1464,2013,election,benesov,Mělník,cz,Czechia
pb,PB,0,2013,election,benesov,Mělník,cz,Czechia
suverenita,Suverenita,145,2013,election,benesov,Mělník,cz,Czechia
aneo,ANEO,46,2013,election,benesov,Mělník,cz,Czechia
spoz,SPOZ,539,2013,election,benesov,Mělník,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Mělník,cz,Czechia
usvit,Úsvit,3014,2013,election,benesov,Mělník,cz,Czechia
dsss,DSSS,487,2013,election,benesov,Mělník,cz,Czechia
ano,ANO,9419,2013,election,benesov,Mělník,cz,Czechia
lev,LEV,33,2013,election,benesov,Mělník,cz,Czechia
