statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
pb,PB,319,2010,election,klatovy,Klatovy,cz,Czechia
csns,ČSNS,43,2010,election,klatovy,Klatovy,cz,Czechia
zeleni,Zelení,703,2010,election,klatovy,Klatovy,cz,Czechia
suverenita,Suverenita,2240,2010,election,klatovy,Klatovy,cz,Czechia
humaniste,Humanisté,0,2010,election,klatovy,Klatovy,cz,Czechia
pirati,Piráti,424,2010,election,klatovy,Klatovy,cz,Czechia
dsss,DSSS,392,2010,election,klatovy,Klatovy,cz,Czechia
svobodni,Svobodní,246,2010,election,klatovy,Klatovy,cz,Czechia
kh,KH,0,2010,election,klatovy,Klatovy,cz,Czechia
ods,ODS,9074,2010,election,klatovy,Klatovy,cz,Czechia
non-voters,Non voters,29169,2010,election,kolin,Kolín,cz,Czechia
obcane,Občané,111,2010,election,kolin,Kolín,cz,Czechia
liberalove,Liberálové,23,2010,election,kolin,Kolín,cz,Czechia
vv,VV,4801,2010,election,kolin,Kolín,cz,Czechia
kons,KONS,29,2010,election,kolin,Kolín,cz,Czechia
kscm,KSČM,5942,2010,election,kolin,Kolín,cz,Czechia
kc,KČ,67,2010,election,kolin,Kolín,cz,Czechia
csns,ČSNS,0,2010,election,kolin,Kolín,cz,Czechia
cssd,ČSSD,11420,2010,election,kolin,Kolín,cz,Czechia
np,NP,0,2010,election,kolin,Kolín,cz,Czechia
spr-rsc,SPR-RSČ,84,2010,election,kolin,Kolín,cz,Czechia
moravane,Moravané,0,2010,election,kolin,Kolín,cz,Czechia
stop,STOP,25,2010,election,kolin,Kolín,cz,Czechia
spoz,SPOZ,2174,2010,election,kolin,Kolín,cz,Czechia
top-09,TOP 09,6898,2010,election,kolin,Kolín,cz,Czechia
es,ES,0,2010,election,kolin,Kolín,cz,Czechia
kdu-csl,KDU-ČSL,820,2010,election,kolin,Kolín,cz,Czechia
pb,PB,275,2010,election,kolin,Kolín,cz,Czechia
csns,ČSNS,31,2010,election,kolin,Kolín,cz,Czechia
zeleni,Zelení,980,2010,election,kolin,Kolín,cz,Czechia
suverenita,Suverenita,2047,2010,election,kolin,Kolín,cz,Czechia
humaniste,Humanisté,0,2010,election,kolin,Kolín,cz,Czechia
pirati,Piráti,375,2010,election,kolin,Kolín,cz,Czechia
dsss,DSSS,483,2010,election,kolin,Kolín,cz,Czechia
svobodni,Svobodní,418,2010,election,kolin,Kolín,cz,Czechia
kh,KH,0,2010,election,kolin,Kolín,cz,Czechia
ods,ODS,10464,2010,election,kolin,Kolín,cz,Czechia
non-voters,Non voters,32763,2010,election,kromeriz,Kroměříž,cz,Czechia
obcane,Občané,168,2010,election,kromeriz,Kroměříž,cz,Czechia
liberalove,Liberálové,0,2010,election,kromeriz,Kroměříž,cz,Czechia
vv,VV,5849,2010,election,kromeriz,Kroměříž,cz,Czechia
kons,KONS,19,2010,election,kromeriz,Kroměříž,cz,Czechia
kscm,KSČM,7553,2010,election,kromeriz,Kroměříž,cz,Czechia
kc,KČ,0,2010,election,kromeriz,Kroměříž,cz,Czechia
csns,ČSNS,0,2010,election,kromeriz,Kroměříž,cz,Czechia
cssd,ČSSD,13169,2010,election,kromeriz,Kroměříž,cz,Czechia
np,NP,0,2010,election,kromeriz,Kroměříž,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,kromeriz,Kroměříž,cz,Czechia
moravane,Moravané,601,2010,election,kromeriz,Kroměříž,cz,Czechia
stop,STOP,54,2010,election,kromeriz,Kroměříž,cz,Czechia
spoz,SPOZ,3335,2010,election,kromeriz,Kroměříž,cz,Czechia
top-09,TOP 09,6173,2010,election,kromeriz,Kroměříž,cz,Czechia
es,ES,0,2010,election,kromeriz,Kroměříž,cz,Czechia
kdu-csl,KDU-ČSL,4454,2010,election,kromeriz,Kroměříž,cz,Czechia
pb,PB,198,2010,election,kromeriz,Kroměříž,cz,Czechia
csns,ČSNS,0,2010,election,kromeriz,Kroměříž,cz,Czechia
zeleni,Zelení,888,2010,election,kromeriz,Kroměříž,cz,Czechia
suverenita,Suverenita,1616,2010,election,kromeriz,Kroměříž,cz,Czechia
humaniste,Humanisté,0,2010,election,kromeriz,Kroměříž,cz,Czechia
pirati,Piráti,448,2010,election,kromeriz,Kroměříž,cz,Czechia
dsss,DSSS,735,2010,election,kromeriz,Kroměříž,cz,Czechia
svobodni,Svobodní,245,2010,election,kromeriz,Kroměříž,cz,Czechia
kh,KH,0,2010,election,kromeriz,Kroměříž,cz,Czechia
ods,ODS,10175,2010,election,kromeriz,Kroměříž,cz,Czechia
non-voters,Non voters,22509,2010,election,kutna-hora,Kutná Hora,cz,Czechia
obcane,Občané,160,2010,election,kutna-hora,Kutná Hora,cz,Czechia
liberalove,Liberálové,19,2010,election,kutna-hora,Kutná Hora,cz,Czechia
vv,VV,3374,2010,election,kutna-hora,Kutná Hora,cz,Czechia
kons,KONS,27,2010,election,kutna-hora,Kutná Hora,cz,Czechia
kscm,KSČM,4899,2010,election,kutna-hora,Kutná Hora,cz,Czechia
kc,KČ,49,2010,election,kutna-hora,Kutná Hora,cz,Czechia
csns,ČSNS,0,2010,election,kutna-hora,Kutná Hora,cz,Czechia
cssd,ČSSD,10711,2010,election,kutna-hora,Kutná Hora,cz,Czechia
np,NP,0,2010,election,kutna-hora,Kutná Hora,cz,Czechia
spr-rsc,SPR-RSČ,62,2010,election,kutna-hora,Kutná Hora,cz,Czechia
moravane,Moravané,0,2010,election,kutna-hora,Kutná Hora,cz,Czechia
stop,STOP,29,2010,election,kutna-hora,Kutná Hora,cz,Czechia
spoz,SPOZ,1650,2010,election,kutna-hora,Kutná Hora,cz,Czechia
top-09,TOP 09,4954,2010,election,kutna-hora,Kutná Hora,cz,Czechia
es,ES,0,2010,election,kutna-hora,Kutná Hora,cz,Czechia
kdu-csl,KDU-ČSL,987,2010,election,kutna-hora,Kutná Hora,cz,Czechia
pb,PB,232,2010,election,kutna-hora,Kutná Hora,cz,Czechia
csns,ČSNS,27,2010,election,kutna-hora,Kutná Hora,cz,Czechia
zeleni,Zelení,619,2010,election,kutna-hora,Kutná Hora,cz,Czechia
suverenita,Suverenita,1613,2010,election,kutna-hora,Kutná Hora,cz,Czechia
humaniste,Humanisté,0,2010,election,kutna-hora,Kutná Hora,cz,Czechia
pirati,Piráti,295,2010,election,kutna-hora,Kutná Hora,cz,Czechia
dsss,DSSS,385,2010,election,kutna-hora,Kutná Hora,cz,Czechia
svobodni,Svobodní,242,2010,election,kutna-hora,Kutná Hora,cz,Czechia
kh,KH,0,2010,election,kutna-hora,Kutná Hora,cz,Czechia
ods,ODS,7686,2010,election,kutna-hora,Kutná Hora,cz,Czechia
non-voters,Non voters,51585,2010,election,liberec,Liberec,cz,Czechia
obcane,Občané,230,2010,election,liberec,Liberec,cz,Czechia
liberalove,Liberálové,0,2010,election,liberec,Liberec,cz,Czechia
vv,VV,10424,2010,election,liberec,Liberec,cz,Czechia
kons,KONS,84,2010,election,liberec,Liberec,cz,Czechia
kscm,KSČM,7992,2010,election,liberec,Liberec,cz,Czechia
kc,KČ,0,2010,election,liberec,Liberec,cz,Czechia
csns,ČSNS,0,2010,election,liberec,Liberec,cz,Czechia
cssd,ČSSD,16688,2010,election,liberec,Liberec,cz,Czechia
np,NP,75,2010,election,liberec,Liberec,cz,Czechia
spr-rsc,SPR-RSČ,257,2010,election,liberec,Liberec,cz,Czechia
moravane,Moravané,0,2010,election,liberec,Liberec,cz,Czechia
stop,STOP,43,2010,election,liberec,Liberec,cz,Czechia
spoz,SPOZ,3323,2010,election,liberec,Liberec,cz,Czechia
top-09,TOP 09,17142,2010,election,liberec,Liberec,cz,Czechia
es,ES,0,2010,election,liberec,Liberec,cz,Czechia
kdu-csl,KDU-ČSL,1373,2010,election,liberec,Liberec,cz,Czechia
pb,PB,477,2010,election,liberec,Liberec,cz,Czechia
csns,ČSNS,0,2010,election,liberec,Liberec,cz,Czechia
zeleni,Zelení,2313,2010,election,liberec,Liberec,cz,Czechia
suverenita,Suverenita,3772,2010,election,liberec,Liberec,cz,Czechia
humaniste,Humanisté,0,2010,election,liberec,Liberec,cz,Czechia
pirati,Piráti,763,2010,election,liberec,Liberec,cz,Czechia
dsss,DSSS,1003,2010,election,liberec,Liberec,cz,Czechia
svobodni,Svobodní,562,2010,election,liberec,Liberec,cz,Czechia
kh,KH,0,2010,election,liberec,Liberec,cz,Czechia
ods,ODS,16293,2010,election,liberec,Liberec,cz,Czechia
non-voters,Non voters,38404,2010,election,litomerice,Litoměřice,cz,Czechia
obcane,Občané,0,2010,election,litomerice,Litoměřice,cz,Czechia
liberalove,Liberálové,0,2010,election,litomerice,Litoměřice,cz,Czechia
vv,VV,5747,2010,election,litomerice,Litoměřice,cz,Czechia
kons,KONS,32,2010,election,litomerice,Litoměřice,cz,Czechia
kscm,KSČM,8332,2010,election,litomerice,Litoměřice,cz,Czechia
kc,KČ,0,2010,election,litomerice,Litoměřice,cz,Czechia
csns,ČSNS,0,2010,election,litomerice,Litoměřice,cz,Czechia
cssd,ČSSD,12811,2010,election,litomerice,Litoměřice,cz,Czechia
np,NP,0,2010,election,litomerice,Litoměřice,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,litomerice,Litoměřice,cz,Czechia
moravane,Moravané,0,2010,election,litomerice,Litoměřice,cz,Czechia
stop,STOP,39,2010,election,litomerice,Litoměřice,cz,Czechia
spoz,SPOZ,3111,2010,election,litomerice,Litoměřice,cz,Czechia
top-09,TOP 09,7821,2010,election,litomerice,Litoměřice,cz,Czechia
es,ES,0,2010,election,litomerice,Litoměřice,cz,Czechia
kdu-csl,KDU-ČSL,802,2010,election,litomerice,Litoměřice,cz,Czechia
pb,PB,270,2010,election,litomerice,Litoměřice,cz,Czechia
csns,ČSNS,0,2010,election,litomerice,Litoměřice,cz,Czechia
zeleni,Zelení,1299,2010,election,litomerice,Litoměřice,cz,Czechia
suverenita,Suverenita,2873,2010,election,litomerice,Litoměřice,cz,Czechia
humaniste,Humanisté,0,2010,election,litomerice,Litoměřice,cz,Czechia
pirati,Piráti,536,2010,election,litomerice,Litoměřice,cz,Czechia
dsss,DSSS,865,2010,election,litomerice,Litoměřice,cz,Czechia
svobodni,Svobodní,511,2010,election,litomerice,Litoměřice,cz,Czechia
kh,KH,0,2010,election,litomerice,Litoměřice,cz,Czechia
ods,ODS,11394,2010,election,litomerice,Litoměřice,cz,Czechia
non-voters,Non voters,30432,2010,election,louny,Louny,cz,Czechia
obcane,Občané,0,2010,election,louny,Louny,cz,Czechia
liberalove,Liberálové,0,2010,election,louny,Louny,cz,Czechia
vv,VV,3821,2010,election,louny,Louny,cz,Czechia
kons,KONS,32,2010,election,louny,Louny,cz,Czechia
kscm,KSČM,6715,2010,election,louny,Louny,cz,Czechia
kc,KČ,0,2010,election,louny,Louny,cz,Czechia
csns,ČSNS,0,2010,election,louny,Louny,cz,Czechia
cssd,ČSSD,10031,2010,election,louny,Louny,cz,Czechia
np,NP,0,2010,election,louny,Louny,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,louny,Louny,cz,Czechia
moravane,Moravané,0,2010,election,louny,Louny,cz,Czechia
stop,STOP,27,2010,election,louny,Louny,cz,Czechia
spoz,SPOZ,2153,2010,election,louny,Louny,cz,Czechia
top-09,TOP 09,4625,2010,election,louny,Louny,cz,Czechia
es,ES,0,2010,election,louny,Louny,cz,Czechia
kdu-csl,KDU-ČSL,493,2010,election,louny,Louny,cz,Czechia
pb,PB,282,2010,election,louny,Louny,cz,Czechia
csns,ČSNS,0,2010,election,louny,Louny,cz,Czechia
zeleni,Zelení,800,2010,election,louny,Louny,cz,Czechia
suverenita,Suverenita,2226,2010,election,louny,Louny,cz,Czechia
humaniste,Humanisté,0,2010,election,louny,Louny,cz,Czechia
pirati,Piráti,227,2010,election,louny,Louny,cz,Czechia
dsss,DSSS,1061,2010,election,louny,Louny,cz,Czechia
svobodni,Svobodní,363,2010,election,louny,Louny,cz,Czechia
kh,KH,0,2010,election,louny,Louny,cz,Czechia
ods,ODS,6915,2010,election,louny,Louny,cz,Czechia
non-voters,Non voters,32211,2010,election,melnik,Mělník,cz,Czechia
obcane,Občané,132,2010,election,melnik,Mělník,cz,Czechia
liberalove,Liberálové,19,2010,election,melnik,Mělník,cz,Czechia
vv,VV,5725,2010,election,melnik,Mělník,cz,Czechia
kons,KONS,22,2010,election,melnik,Mělník,cz,Czechia
kscm,KSČM,5497,2010,election,melnik,Mělník,cz,Czechia
kc,KČ,59,2010,election,melnik,Mělník,cz,Czechia
csns,ČSNS,0,2010,election,melnik,Mělník,cz,Czechia
cssd,ČSSD,9484,2010,election,melnik,Mělník,cz,Czechia
np,NP,0,2010,election,melnik,Mělník,cz,Czechia
spr-rsc,SPR-RSČ,105,2010,election,melnik,Mělník,cz,Czechia
moravane,Moravané,0,2010,election,melnik,Mělník,cz,Czechia
stop,STOP,30,2010,election,melnik,Mělník,cz,Czechia
spoz,SPOZ,1892,2010,election,melnik,Mělník,cz,Czechia
top-09,TOP 09,7813,2010,election,melnik,Mělník,cz,Czechia
es,ES,0,2010,election,melnik,Mělník,cz,Czechia
kdu-csl,KDU-ČSL,729,2010,election,melnik,Mělník,cz,Czechia
pb,PB,246,2010,election,melnik,Mělník,cz,Czechia
csns,ČSNS,28,2010,election,melnik,Mělník,cz,Czechia
zeleni,Zelení,1097,2010,election,melnik,Mělník,cz,Czechia
suverenita,Suverenita,2380,2010,election,melnik,Mělník,cz,Czechia
humaniste,Humanisté,0,2010,election,melnik,Mělník,cz,Czechia
pirati,Piráti,386,2010,election,melnik,Mělník,cz,Czechia
dsss,DSSS,629,2010,election,melnik,Mělník,cz,Czechia
svobodni,Svobodní,389,2010,election,melnik,Mělník,cz,Czechia
kh,KH,0,2010,election,melnik,Mělník,cz,Czechia
ods,ODS,11516,2010,election,melnik,Mělník,cz,Czechia
non-voters,Non voters,34718,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
obcane,Občané,118,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
liberalove,Liberálové,30,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
vv,VV,6902,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kons,KONS,19,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kscm,KSČM,6190,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kc,KČ,80,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
csns,ČSNS,0,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
cssd,ČSSD,12777,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
np,NP,0,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
spr-rsc,SPR-RSČ,251,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
moravane,Moravané,0,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
stop,STOP,38,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
spoz,SPOZ,1838,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
top-09,TOP 09,8985,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
es,ES,0,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kdu-csl,KDU-ČSL,727,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
pb,PB,261,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
csns,ČSNS,46,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
zeleni,Zelení,1233,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
suverenita,Suverenita,3394,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
humaniste,Humanisté,0,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
pirati,Piráti,415,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
dsss,DSSS,604,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
svobodni,Svobodní,396,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kh,KH,0,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
ods,ODS,15111,2010,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
non-voters,Non voters,43500,2010,election,most,Most,cz,Czechia
obcane,Občané,0,2010,election,most,Most,cz,Czechia
liberalove,Liberálové,0,2010,election,most,Most,cz,Czechia
vv,VV,6811,2010,election,most,Most,cz,Czechia
kons,KONS,29,2010,election,most,Most,cz,Czechia
kscm,KSČM,7131,2010,election,most,Most,cz,Czechia
kc,KČ,0,2010,election,most,Most,cz,Czechia
csns,ČSNS,0,2010,election,most,Most,cz,Czechia
cssd,ČSSD,12852,2010,election,most,Most,cz,Czechia
np,NP,0,2010,election,most,Most,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,most,Most,cz,Czechia
moravane,Moravané,0,2010,election,most,Most,cz,Czechia
stop,STOP,31,2010,election,most,Most,cz,Czechia
spoz,SPOZ,2492,2010,election,most,Most,cz,Czechia
top-09,TOP 09,5100,2010,election,most,Most,cz,Czechia
es,ES,0,2010,election,most,Most,cz,Czechia
kdu-csl,KDU-ČSL,316,2010,election,most,Most,cz,Czechia
pb,PB,218,2010,election,most,Most,cz,Czechia
csns,ČSNS,0,2010,election,most,Most,cz,Czechia
zeleni,Zelení,1526,2010,election,most,Most,cz,Czechia
suverenita,Suverenita,2882,2010,election,most,Most,cz,Czechia
humaniste,Humanisté,0,2010,election,most,Most,cz,Czechia
pirati,Piráti,348,2010,election,most,Most,cz,Czechia
dsss,DSSS,1968,2010,election,most,Most,cz,Czechia
svobodni,Svobodní,436,2010,election,most,Most,cz,Czechia
kh,KH,0,2010,election,most,Most,cz,Czechia
ods,ODS,7342,2010,election,most,Most,cz,Czechia
non-voters,Non voters,33031,2010,election,nachod,Náchod,cz,Czechia
obcane,Občané,244,2010,election,nachod,Náchod,cz,Czechia
liberalove,Liberálové,0,2010,election,nachod,Náchod,cz,Czechia
vv,VV,7646,2010,election,nachod,Náchod,cz,Czechia
kons,KONS,38,2010,election,nachod,Náchod,cz,Czechia
kscm,KSČM,5198,2010,election,nachod,Náchod,cz,Czechia
kc,KČ,0,2010,election,nachod,Náchod,cz,Czechia
csns,ČSNS,0,2010,election,nachod,Náchod,cz,Czechia
cssd,ČSSD,10886,2010,election,nachod,Náchod,cz,Czechia
np,NP,0,2010,election,nachod,Náchod,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,nachod,Náchod,cz,Czechia
moravane,Moravané,0,2010,election,nachod,Náchod,cz,Czechia
stop,STOP,29,2010,election,nachod,Náchod,cz,Czechia
spoz,SPOZ,2045,2010,election,nachod,Náchod,cz,Czechia
top-09,TOP 09,10084,2010,election,nachod,Náchod,cz,Czechia
es,ES,39,2010,election,nachod,Náchod,cz,Czechia
kdu-csl,KDU-ČSL,3558,2010,election,nachod,Náchod,cz,Czechia
pb,PB,426,2010,election,nachod,Náchod,cz,Czechia
csns,ČSNS,0,2010,election,nachod,Náchod,cz,Czechia
zeleni,Zelení,1291,2010,election,nachod,Náchod,cz,Czechia
suverenita,Suverenita,1975,2010,election,nachod,Náchod,cz,Czechia
humaniste,Humanisté,0,2010,election,nachod,Náchod,cz,Czechia
pirati,Piráti,459,2010,election,nachod,Náchod,cz,Czechia
dsss,DSSS,1002,2010,election,nachod,Náchod,cz,Czechia
svobodni,Svobodní,501,2010,election,nachod,Náchod,cz,Czechia
kh,KH,0,2010,election,nachod,Náchod,cz,Czechia
ods,ODS,11869,2010,election,nachod,Náchod,cz,Czechia
non-voters,Non voters,47622,2010,election,novy-jicin,Nový Jičín,cz,Czechia
obcane,Občané,186,2010,election,novy-jicin,Nový Jičín,cz,Czechia
liberalove,Liberálové,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
vv,VV,9714,2010,election,novy-jicin,Nový Jičín,cz,Czechia
kons,KONS,61,2010,election,novy-jicin,Nový Jičín,cz,Czechia
kscm,KSČM,9063,2010,election,novy-jicin,Nový Jičín,cz,Czechia
kc,KČ,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
csns,ČSNS,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
cssd,ČSSD,18263,2010,election,novy-jicin,Nový Jičín,cz,Czechia
np,NP,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
moravane,Moravané,369,2010,election,novy-jicin,Nový Jičín,cz,Czechia
stop,STOP,36,2010,election,novy-jicin,Nový Jičín,cz,Czechia
spoz,SPOZ,3060,2010,election,novy-jicin,Nový Jičín,cz,Czechia
top-09,TOP 09,7786,2010,election,novy-jicin,Nový Jičín,cz,Czechia
es,ES,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
kdu-csl,KDU-ČSL,4951,2010,election,novy-jicin,Nový Jičín,cz,Czechia
pb,PB,325,2010,election,novy-jicin,Nový Jičín,cz,Czechia
csns,ČSNS,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
zeleni,Zelení,1887,2010,election,novy-jicin,Nový Jičín,cz,Czechia
suverenita,Suverenita,2941,2010,election,novy-jicin,Nový Jičín,cz,Czechia
humaniste,Humanisté,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
pirati,Piráti,631,2010,election,novy-jicin,Nový Jičín,cz,Czechia
dsss,DSSS,749,2010,election,novy-jicin,Nový Jičín,cz,Czechia
svobodni,Svobodní,288,2010,election,novy-jicin,Nový Jičín,cz,Czechia
kh,KH,0,2010,election,novy-jicin,Nový Jičín,cz,Czechia
ods,ODS,14719,2010,election,novy-jicin,Nový Jičín,cz,Czechia
non-voters,Non voters,27387,2010,election,nymburk,Nymburk,cz,Czechia
obcane,Občané,98,2010,election,nymburk,Nymburk,cz,Czechia
liberalove,Liberálové,19,2010,election,nymburk,Nymburk,cz,Czechia
vv,VV,5205,2010,election,nymburk,Nymburk,cz,Czechia
kons,KONS,27,2010,election,nymburk,Nymburk,cz,Czechia
kscm,KSČM,4771,2010,election,nymburk,Nymburk,cz,Czechia
kc,KČ,83,2010,election,nymburk,Nymburk,cz,Czechia
csns,ČSNS,0,2010,election,nymburk,Nymburk,cz,Czechia
cssd,ČSSD,9459,2010,election,nymburk,Nymburk,cz,Czechia
np,NP,0,2010,election,nymburk,Nymburk,cz,Czechia
spr-rsc,SPR-RSČ,102,2010,election,nymburk,Nymburk,cz,Czechia
moravane,Moravané,0,2010,election,nymburk,Nymburk,cz,Czechia
stop,STOP,30,2010,election,nymburk,Nymburk,cz,Czechia
spoz,SPOZ,1583,2010,election,nymburk,Nymburk,cz,Czechia
top-09,TOP 09,7870,2010,election,nymburk,Nymburk,cz,Czechia
es,ES,0,2010,election,nymburk,Nymburk,cz,Czechia
kdu-csl,KDU-ČSL,930,2010,election,nymburk,Nymburk,cz,Czechia
pb,PB,233,2010,election,nymburk,Nymburk,cz,Czechia
csns,ČSNS,36,2010,election,nymburk,Nymburk,cz,Czechia
zeleni,Zelení,1129,2010,election,nymburk,Nymburk,cz,Czechia
suverenita,Suverenita,2357,2010,election,nymburk,Nymburk,cz,Czechia
humaniste,Humanisté,0,2010,election,nymburk,Nymburk,cz,Czechia
pirati,Piráti,334,2010,election,nymburk,Nymburk,cz,Czechia
dsss,DSSS,445,2010,election,nymburk,Nymburk,cz,Czechia
svobodni,Svobodní,458,2010,election,nymburk,Nymburk,cz,Czechia
kh,KH,0,2010,election,nymburk,Nymburk,cz,Czechia
ods,ODS,10841,2010,election,nymburk,Nymburk,cz,Czechia
non-voters,Non voters,70427,2010,election,olomouc,Olomouc,cz,Czechia
obcane,Občané,284,2010,election,olomouc,Olomouc,cz,Czechia
liberalove,Liberálové,0,2010,election,olomouc,Olomouc,cz,Czechia
vv,VV,14011,2010,election,olomouc,Olomouc,cz,Czechia
kons,KONS,106,2010,election,olomouc,Olomouc,cz,Czechia
kscm,KSČM,13899,2010,election,olomouc,Olomouc,cz,Czechia
kc,KČ,226,2010,election,olomouc,Olomouc,cz,Czechia
csns,ČSNS,0,2010,election,olomouc,Olomouc,cz,Czechia
cssd,ČSSD,27798,2010,election,olomouc,Olomouc,cz,Czechia
np,NP,0,2010,election,olomouc,Olomouc,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,olomouc,Olomouc,cz,Czechia
moravane,Moravané,814,2010,election,olomouc,Olomouc,cz,Czechia
stop,STOP,60,2010,election,olomouc,Olomouc,cz,Czechia
spoz,SPOZ,5485,2010,election,olomouc,Olomouc,cz,Czechia
top-09,TOP 09,17866,2010,election,olomouc,Olomouc,cz,Czechia
es,ES,0,2010,election,olomouc,Olomouc,cz,Czechia
kdu-csl,KDU-ČSL,6245,2010,election,olomouc,Olomouc,cz,Czechia
pb,PB,503,2010,election,olomouc,Olomouc,cz,Czechia
csns,ČSNS,0,2010,election,olomouc,Olomouc,cz,Czechia
zeleni,Zelení,2557,2010,election,olomouc,Olomouc,cz,Czechia
suverenita,Suverenita,4672,2010,election,olomouc,Olomouc,cz,Czechia
humaniste,Humanisté,0,2010,election,olomouc,Olomouc,cz,Czechia
pirati,Piráti,1025,2010,election,olomouc,Olomouc,cz,Czechia
dsss,DSSS,1206,2010,election,olomouc,Olomouc,cz,Czechia
svobodni,Svobodní,761,2010,election,olomouc,Olomouc,cz,Czechia
kh,KH,0,2010,election,olomouc,Olomouc,cz,Czechia
ods,ODS,20762,2010,election,olomouc,Olomouc,cz,Czechia
non-voters,Non voters,56996,2010,election,opava,Opava,cz,Czechia
obcane,Občané,570,2010,election,opava,Opava,cz,Czechia
liberalove,Liberálové,0,2010,election,opava,Opava,cz,Czechia
vv,VV,10889,2010,election,opava,Opava,cz,Czechia
kons,KONS,84,2010,election,opava,Opava,cz,Czechia
kscm,KSČM,9078,2010,election,opava,Opava,cz,Czechia
kc,KČ,0,2010,election,opava,Opava,cz,Czechia
csns,ČSNS,0,2010,election,opava,Opava,cz,Czechia
cssd,ČSSD,22325,2010,election,opava,Opava,cz,Czechia
np,NP,0,2010,election,opava,Opava,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,opava,Opava,cz,Czechia
moravane,Moravané,308,2010,election,opava,Opava,cz,Czechia
stop,STOP,42,2010,election,opava,Opava,cz,Czechia
spoz,SPOZ,3472,2010,election,opava,Opava,cz,Czechia
top-09,TOP 09,10069,2010,election,opava,Opava,cz,Czechia
es,ES,0,2010,election,opava,Opava,cz,Czechia
kdu-csl,KDU-ČSL,6164,2010,election,opava,Opava,cz,Czechia
pb,PB,330,2010,election,opava,Opava,cz,Czechia
csns,ČSNS,0,2010,election,opava,Opava,cz,Czechia
zeleni,Zelení,1705,2010,election,opava,Opava,cz,Czechia
suverenita,Suverenita,4178,2010,election,opava,Opava,cz,Czechia
humaniste,Humanisté,0,2010,election,opava,Opava,cz,Czechia
pirati,Piráti,564,2010,election,opava,Opava,cz,Czechia
dsss,DSSS,1319,2010,election,opava,Opava,cz,Czechia
svobodni,Svobodní,391,2010,election,opava,Opava,cz,Czechia
kh,KH,0,2010,election,opava,Opava,cz,Czechia
ods,ODS,16135,2010,election,opava,Opava,cz,Czechia
non-voters,Non voters,116021,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
obcane,Občané,472,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
liberalove,Liberálové,0,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
vv,VV,17768,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
kons,KONS,162,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
kscm,KSČM,19312,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
kc,KČ,0,2010,election,ostrava-mesto,Ostrava-město,cz,Czechia
