statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
hlavu-vzhuru,Hlavu vzhůru,0.0045415136,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
ods,ODS,0.0414929194,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
rds,RDS,0,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
kan,KAN,0,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
zmena,Změna,0.0045208703,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
soukromnici,Soukromníci,0.001692746,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
kdu-csl,KDU-ČSL,0.0369926923,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
pb,PB,0,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
suverenita,Suverenita,0.0014037406,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
aneo,ANEO,0,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
spoz,SPOZ,0.0061310433,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
usvit,Úsvit,0.0408529788,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
dsss,DSSS,0.0073696379,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
ano,ANO,0.1011106065,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
lev,LEV,0.0004335081,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
zeleni,Zelení,0.0131910326,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
kscm,KSČM,0.0946905578,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
kc,KČ,0.000846373,2013,election,cesky-krumlov,Český Krumlov,cz,Czechia
non-voters,Non voters,0.4919427471,2013,election,cheb,Cheb,cz,Czechia
cssd,ČSSD,0.1055132948,2013,election,cheb,Cheb,cz,Czechia
svobodni,Svobodní,0.0102118579,2013,election,cheb,Cheb,cz,Czechia
pirati,Piráti,0.019620069,2013,election,cheb,Cheb,cz,Czechia
top-09,TOP 09,0.0445746907,2013,election,cheb,Cheb,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.002175389,2013,election,cheb,Cheb,cz,Czechia
ods,ODS,0.0314530767,2013,election,cheb,Cheb,cz,Czechia
rds,RDS,0,2013,election,cheb,Cheb,cz,Czechia
kan,KAN,0,2013,election,cheb,Cheb,cz,Czechia
zmena,Změna,0.0015518699,2013,election,cheb,Cheb,cz,Czechia
soukromnici,Soukromníci,0.0011500464,2013,election,cheb,Cheb,cz,Czechia
kdu-csl,KDU-ČSL,0.0199110446,2013,election,cheb,Cheb,cz,Czechia
pb,PB,0,2013,election,cheb,Cheb,cz,Czechia
suverenita,Suverenita,0.0016350058,2013,election,cheb,Cheb,cz,Czechia
aneo,ANEO,0,2013,election,cheb,Cheb,cz,Czechia
spoz,SPOZ,0.0075099417,2013,election,cheb,Cheb,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,cheb,Cheb,cz,Czechia
usvit,Úsvit,0.0403209045,2013,election,cheb,Cheb,cz,Czechia
dsss,DSSS,0.0056670962,2013,election,cheb,Cheb,cz,Czechia
ano,ANO,0.1060259661,2013,election,cheb,Cheb,cz,Czechia
lev,LEV,0.0009560627,2013,election,cheb,Cheb,cz,Czechia
zeleni,Zelení,0.0127752144,2013,election,cheb,Cheb,cz,Czechia
kscm,KSČM,0.0958141082,2013,election,cheb,Cheb,cz,Czechia
kc,KČ,0.0011916144,2013,election,cheb,Cheb,cz,Czechia
non-voters,Non voters,0.5145052988,2013,election,chomutov,Chomutov,cz,Czechia
cssd,ČSSD,0.1128601307,2013,election,chomutov,Chomutov,cz,Czechia
svobodni,Svobodní,0.0094166858,2013,election,chomutov,Chomutov,cz,Czechia
pirati,Piráti,0.0103973821,2013,election,chomutov,Chomutov,cz,Czechia
top-09,TOP 09,0.0357053508,2013,election,chomutov,Chomutov,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0031122097,2013,election,chomutov,Chomutov,cz,Czechia
ods,ODS,0.02495772,2013,election,chomutov,Chomutov,cz,Czechia
rds,RDS,0,2013,election,chomutov,Chomutov,cz,Czechia
kan,KAN,0,2013,election,chomutov,Chomutov,cz,Czechia
zmena,Změna,0.0015110729,2013,election,chomutov,Chomutov,cz,Czechia
soukromnici,Soukromníci,0.0022015631,2013,election,chomutov,Chomutov,cz,Czechia
kdu-csl,KDU-ČSL,0.0090164016,2013,election,chomutov,Chomutov,cz,Czechia
pb,PB,0,2013,election,chomutov,Chomutov,cz,Czechia
suverenita,Suverenita,0.00190135,2013,election,chomutov,Chomutov,cz,Czechia
aneo,ANEO,0,2013,election,chomutov,Chomutov,cz,Czechia
spoz,SPOZ,0.0078855988,2013,election,chomutov,Chomutov,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,chomutov,Chomutov,cz,Czechia
usvit,Úsvit,0.044491589,2013,election,chomutov,Chomutov,cz,Czechia
dsss,DSSS,0.0075853856,2013,election,chomutov,Chomutov,cz,Czechia
ano,ANO,0.0991203755,2013,election,chomutov,Chomutov,cz,Czechia
lev,LEV,0.0004303055,2013,election,chomutov,Chomutov,cz,Czechia
zeleni,Zelení,0.0126589879,2013,election,chomutov,Chomutov,cz,Czechia
kscm,KSČM,0.1012218675,2013,election,chomutov,Chomutov,cz,Czechia
kc,KČ,0.0010207247,2013,election,chomutov,Chomutov,cz,Czechia
non-voters,Non voters,0.3806348832,2013,election,chrudim,Chrudim,cz,Czechia
cssd,ČSSD,0.1237904177,2013,election,chrudim,Chrudim,cz,Czechia
svobodni,Svobodní,0.0136299268,2013,election,chrudim,Chrudim,cz,Czechia
pirati,Piráti,0.0156832665,2013,election,chrudim,Chrudim,cz,Czechia
top-09,TOP 09,0.0535638423,2013,election,chrudim,Chrudim,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0022185509,2013,election,chrudim,Chrudim,cz,Czechia
ods,ODS,0.0407009677,2013,election,chrudim,Chrudim,cz,Czechia
rds,RDS,0,2013,election,chrudim,Chrudim,cz,Czechia
kan,KAN,0.0008260562,2013,election,chrudim,Chrudim,cz,Czechia
zmena,Změna,0.0025371725,2013,election,chrudim,Chrudim,cz,Czechia
soukromnici,Soukromníci,0.0016875148,2013,election,chrudim,Chrudim,cz,Czechia
kdu-csl,KDU-ČSL,0.0476162379,2013,election,chrudim,Chrudim,cz,Czechia
pb,PB,0,2013,election,chrudim,Chrudim,cz,Czechia
suverenita,Suverenita,0.0024073637,2013,election,chrudim,Chrudim,cz,Czechia
aneo,ANEO,0,2013,election,chrudim,Chrudim,cz,Czechia
spoz,SPOZ,0.0157186689,2013,election,chrudim,Chrudim,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,chrudim,Chrudim,cz,Czechia
usvit,Úsvit,0.0388600425,2013,election,chrudim,Chrudim,cz,Czechia
dsss,DSSS,0.0060302101,2013,election,chrudim,Chrudim,cz,Czechia
ano,ANO,0.1391550625,2013,election,chrudim,Chrudim,cz,Czechia
lev,LEV,0.0003186217,2013,election,chrudim,Chrudim,cz,Czechia
zeleni,Zelení,0.0129218787,2013,election,chrudim,Chrudim,cz,Czechia
kscm,KSČM,0.1009912674,2013,election,chrudim,Chrudim,cz,Czechia
kc,KČ,0.0007080481,2013,election,chrudim,Chrudim,cz,Czechia
non-voters,Non voters,0.4843315919,2013,election,decin,Děčín,cz,Czechia
cssd,ČSSD,0.1084794296,2013,election,decin,Děčín,cz,Czechia
svobodni,Svobodní,0.011131444,2013,election,decin,Děčín,cz,Czechia
pirati,Piráti,0.0139948989,2013,election,decin,Děčín,cz,Czechia
top-09,TOP 09,0.0417097291,2013,election,decin,Děčín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0033280552,2013,election,decin,Děčín,cz,Czechia
ods,ODS,0.0310618487,2013,election,decin,Děčín,cz,Czechia
rds,RDS,0,2013,election,decin,Děčín,cz,Czechia
kan,KAN,0,2013,election,decin,Děčín,cz,Czechia
zmena,Změna,0.0065518124,2013,election,decin,Děčín,cz,Czechia
soukromnici,Soukromníci,0.0013558743,2013,election,decin,Děčín,cz,Czechia
kdu-csl,KDU-ČSL,0.0132363678,2013,election,decin,Děčín,cz,Czechia
pb,PB,0,2013,election,decin,Děčín,cz,Czechia
suverenita,Suverenita,0.0024178179,2013,election,decin,Děčín,cz,Czechia
aneo,ANEO,0,2013,election,decin,Děčín,cz,Czechia
spoz,SPOZ,0.0070922658,2013,election,decin,Děčín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,decin,Děčín,cz,Czechia
usvit,Úsvit,0.0417571373,2013,election,decin,Děčín,cz,Czechia
dsss,DSSS,0.012468355,2013,election,decin,Děčín,cz,Czechia
ano,ANO,0.113798629,2013,election,decin,Děčín,cz,Czechia
lev,LEV,0.0004361554,2013,election,decin,Děčín,cz,Czechia
zeleni,Zelení,0.0115486361,2013,election,decin,Děčín,cz,Czechia
kscm,KSČM,0.0942000815,2013,election,decin,Děčín,cz,Czechia
kc,KČ,0.0010998701,2013,election,decin,Děčín,cz,Czechia
non-voters,Non voters,0.4485505004,2013,election,domazlice,Domažlice,cz,Czechia
cssd,ČSSD,0.1292891778,2013,election,domazlice,Domažlice,cz,Czechia
svobodni,Svobodní,0.0085835139,2013,election,domazlice,Domažlice,cz,Czechia
pirati,Piráti,0.0152687506,2013,election,domazlice,Domažlice,cz,Czechia
top-09,TOP 09,0.0470442587,2013,election,domazlice,Domažlice,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0034045187,2013,election,domazlice,Domažlice,cz,Czechia
ods,ODS,0.0648715568,2013,election,domazlice,Domažlice,cz,Czechia
rds,RDS,0,2013,election,domazlice,Domažlice,cz,Czechia
kan,KAN,0,2013,election,domazlice,Domažlice,cz,Czechia
zmena,Změna,0.0018776437,2013,election,domazlice,Domažlice,cz,Czechia
soukromnici,Soukromníci,0.002723615,2013,election,domazlice,Domažlice,cz,Czechia
kdu-csl,KDU-ČSL,0.0330960487,2013,election,domazlice,Domažlice,cz,Czechia
pb,PB,0,2013,election,domazlice,Domažlice,cz,Czechia
suverenita,Suverenita,0.0017744764,2013,election,domazlice,Domažlice,cz,Czechia
aneo,ANEO,0,2013,election,domazlice,Domažlice,cz,Czechia
spoz,SPOZ,0.0048075931,2013,election,domazlice,Domažlice,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,domazlice,Domažlice,cz,Czechia
usvit,Úsvit,0.0339832869,2013,election,domazlice,Domažlice,cz,Czechia
dsss,DSSS,0.0061075003,2013,election,domazlice,Domažlice,cz,Czechia
ano,ANO,0.0907046322,2013,election,domazlice,Domažlice,cz,Czechia
lev,LEV,0.0009904054,2013,election,domazlice,Domažlice,cz,Czechia
zeleni,Zelení,0.0095532859,2013,election,domazlice,Domažlice,cz,Czechia
kscm,KSČM,0.0960693284,2013,election,domazlice,Domažlice,cz,Czechia
kc,KČ,0.0012999071,2013,election,domazlice,Domažlice,cz,Czechia
non-voters,Non voters,0.4185383038,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
cssd,ČSSD,0.1515289769,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
svobodni,Svobodní,0.0097253905,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
pirati,Piráti,0.0132020444,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
top-09,TOP 09,0.0351361497,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0020848373,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
ods,ODS,0.0313014351,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
rds,RDS,0,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kan,KAN,0,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
zmena,Změna,0.0022985187,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
soukromnici,Soukromníci,0.0010453062,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kdu-csl,KDU-ČSL,0.0605700095,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
pb,PB,0,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
suverenita,Suverenita,0.0011492593,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
aneo,ANEO,0,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
spoz,SPOZ,0.0154947879,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
usvit,Úsvit,0.0446305333,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
dsss,DSSS,0.0035517311,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
ano,ANO,0.1061823222,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
lev,LEV,0.0004331379,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
zeleni,Zelení,0.0132597961,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kscm,KSČM,0.0887990529,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kc,KČ,0.0010684069,2013,election,frydek-mistek,Frýdek-Místek,cz,Czechia
non-voters,Non voters,0.3726069838,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
cssd,ČSSD,0.144607242,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
svobodni,Svobodní,0.0112050603,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
pirati,Piráti,0.0144323243,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
top-09,TOP 09,0.0564383915,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0016394501,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
ods,ODS,0.0516104047,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
rds,RDS,0,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kan,KAN,0,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
zmena,Změna,0.0021041761,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
soukromnici,Soukromníci,0.0021041761,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kdu-csl,KDU-ČSL,0.0539340347,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
pb,PB,0,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
suverenita,Suverenita,0.002078358,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
aneo,ANEO,0.0006454528,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
spoz,SPOZ,0.0100690634,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
usvit,Úsvit,0.0368295359,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
dsss,DSSS,0.0035758084,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
ano,ANO,0.1078164332,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
lev,LEV,0.0002839992,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
zeleni,Zelení,0.0172335894,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kscm,KSČM,0.110785516,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kc,KČ,0,2013,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
non-voters,Non voters,0.4151089319,2013,election,hodonin,Hodonín,cz,Czechia
cssd,ČSSD,0.1318628626,2013,election,hodonin,Hodonín,cz,Czechia
svobodni,Svobodní,0.0113146843,2013,election,hodonin,Hodonín,cz,Czechia
pirati,Piráti,0.013132149,2013,election,hodonin,Hodonín,cz,Czechia
top-09,TOP 09,0.0380816854,2013,election,hodonin,Hodonín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.001361165,2013,election,hodonin,Hodonín,cz,Czechia
ods,ODS,0.0309201012,2013,election,hodonin,Hodonín,cz,Czechia
rds,RDS,0,2013,election,hodonin,Hodonín,cz,Czechia
kan,KAN,0,2013,election,hodonin,Hodonín,cz,Czechia
zmena,Změna,0.0022814982,2013,election,hodonin,Hodonín,cz,Czechia
soukromnici,Soukromníci,0.0012451566,2013,election,hodonin,Hodonín,cz,Czechia
kdu-csl,KDU-ČSL,0.0830852043,2013,election,hodonin,Hodonín,cz,Czechia
pb,PB,0,2013,election,hodonin,Hodonín,cz,Czechia
suverenita,Suverenita,0.0012451566,2013,election,hodonin,Hodonín,cz,Czechia
aneo,ANEO,0,2013,election,hodonin,Hodonín,cz,Czechia
spoz,SPOZ,0.0195744812,2013,election,hodonin,Hodonín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,hodonin,Hodonín,cz,Czechia
usvit,Úsvit,0.0462100061,2013,election,hodonin,Hodonín,cz,Czechia
dsss,DSSS,0.0033178398,2013,election,hodonin,Hodonín,cz,Czechia
ano,ANO,0.0964957734,2013,election,hodonin,Hodonín,cz,Czechia
lev,LEV,0.0002010812,2013,election,hodonin,Hodonín,cz,Czechia
zeleni,Zelení,0.0106727713,2013,election,hodonin,Hodonín,cz,Czechia
kscm,KSČM,0.0923504072,2013,election,hodonin,Hodonín,cz,Czechia
kc,KČ,0.0015390446,2013,election,hodonin,Hodonín,cz,Czechia
non-voters,Non voters,0.3641551731,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
cssd,ČSSD,0.1153995213,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
svobodni,Svobodní,0.0185037425,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
pirati,Piráti,0.0150233671,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
top-09,TOP 09,0.0949808123,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0022037311,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
ods,ODS,0.0438314526,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
rds,RDS,0,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
kan,KAN,0,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
zmena,Změna,0.0062084426,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
soukromnici,Soukromníci,0.0018237775,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
kdu-csl,KDU-ČSL,0.0377369961,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
pb,PB,0,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
suverenita,Suverenita,0.0013678331,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
aneo,ANEO,0.0008738934,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
spoz,SPOZ,0.0074774877,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
usvit,Úsvit,0.0433679091,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
dsss,DSSS,0.0043010753,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
ano,ANO,0.13434401,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
lev,LEV,0.0005623314,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
zeleni,Zelení,0.018762111,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
kscm,KSČM,0.0890763327,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
kc,KČ,0,2013,election,hradec-kralove,Hradec Králové,cz,Czechia
non-voters,Non voters,0.4120399122,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
cssd,ČSSD,0.0915414234,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
svobodni,Svobodní,0.0138009081,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
pirati,Piráti,0.023433942,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
top-09,TOP 09,0.090561559,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0022771498,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
ods,ODS,0.051960419,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
rds,RDS,0.0009246608,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kan,KAN,0,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
zmena,Změna,0.0094122193,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
soukromnici,Soukromníci,0.001504299,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kdu-csl,KDU-ČSL,0.0158986461,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
pb,PB,0,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
suverenita,Suverenita,0.0021943444,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
aneo,ANEO,0,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
spoz,SPOZ,0.0085841648,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
usvit,Úsvit,0.0481099656,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
dsss,DSSS,0.0066382368,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
ano,ANO,0.1346968631,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
lev,LEV,0.0003726245,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
zeleni,Zelení,0.0128624463,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kscm,KSČM,0.0731862157,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kc,KČ,0,2013,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
non-voters,Non voters,0.4493062007,2013,election,jesenik,Jeseník,cz,Czechia
cssd,ČSSD,0.1310876015,2013,election,jesenik,Jeseník,cz,Czechia
svobodni,Svobodní,0.01000989,2013,election,jesenik,Jeseník,cz,Czechia
pirati,Piráti,0.011238649,2013,election,jesenik,Jeseník,cz,Czechia
top-09,TOP 09,0.034255402,2013,election,jesenik,Jeseník,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0017082746,2013,election,jesenik,Jeseník,cz,Czechia
ods,ODS,0.0275122127,2013,election,jesenik,Jeseník,cz,Czechia
rds,RDS,0,2013,election,jesenik,Jeseník,cz,Czechia
kan,KAN,0,2013,election,jesenik,Jeseník,cz,Czechia
zmena,Změna,0.0017382444,2013,election,jesenik,Jeseník,cz,Czechia
soukromnici,Soukromníci,0.0017382444,2013,election,jesenik,Jeseník,cz,Czechia
kdu-csl,KDU-ČSL,0.0279317889,2013,election,jesenik,Jeseník,cz,Czechia
pb,PB,0,2013,election,jesenik,Jeseník,cz,Czechia
suverenita,Suverenita,0.0017981838,2013,election,jesenik,Jeseník,cz,Czechia
aneo,ANEO,0,2013,election,jesenik,Jeseník,cz,Czechia
spoz,SPOZ,0.008121797,2013,election,jesenik,Jeseník,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,jesenik,Jeseník,cz,Czechia
usvit,Úsvit,0.0561333054,2013,election,jesenik,Jeseník,cz,Czechia
dsss,DSSS,0.0053645818,2013,election,jesenik,Jeseník,cz,Czechia
ano,ANO,0.1064824527,2013,election,jesenik,Jeseník,cz,Czechia
lev,LEV,0.0008091827,2013,election,jesenik,Jeseník,cz,Czechia
zeleni,Zelení,0.0118080738,2013,election,jesenik,Jeseník,cz,Czechia
kscm,KSČM,0.1118170648,2013,election,jesenik,Jeseník,cz,Czechia
kc,KČ,0.0011388498,2013,election,jesenik,Jeseník,cz,Czechia
non-voters,Non voters,0.3892406526,2013,election,jicin,Jičín,cz,Czechia
cssd,ČSSD,0.1143411748,2013,election,jicin,Jičín,cz,Czechia
svobodni,Svobodní,0.0152362466,2013,election,jicin,Jičín,cz,Czechia
pirati,Piráti,0.0152208408,2013,election,jicin,Jičín,cz,Czechia
top-09,TOP 09,0.0807413227,2013,election,jicin,Jičín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0021105822,2013,election,jicin,Jičín,cz,Czechia
ods,ODS,0.039330776,2013,election,jicin,Jičín,cz,Czechia
rds,RDS,0,2013,election,jicin,Jičín,cz,Czechia
kan,KAN,0,2013,election,jicin,Jičín,cz,Czechia
zmena,Změna,0.0043290043,2013,election,jicin,Jičín,cz,Czechia
soukromnici,Soukromníci,0.0017562509,2013,election,jicin,Jičín,cz,Czechia
kdu-csl,KDU-ČSL,0.030056539,2013,election,jicin,Jičín,cz,Czechia
pb,PB,0,2013,election,jicin,Jičín,cz,Czechia
suverenita,Suverenita,0.0022184221,2013,election,jicin,Jičín,cz,Czechia
aneo,ANEO,0.0008319083,2013,election,jicin,Jičín,cz,Czechia
spoz,SPOZ,0.0072406834,2013,election,jicin,Jičín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,jicin,Jičín,cz,Czechia
usvit,Úsvit,0.0513164179,2013,election,jicin,Jičín,cz,Czechia
dsss,DSSS,0.0054536211,2013,election,jicin,Jičín,cz,Czechia
ano,ANO,0.1317496264,2013,election,jicin,Jičín,cz,Czechia
lev,LEV,0.0005700112,2013,election,jicin,Jičín,cz,Czechia
zeleni,Zelení,0.0170233088,2013,election,jicin,Jičín,cz,Czechia
kscm,KSČM,0.0912326108,2013,election,jicin,Jičín,cz,Czechia
kc,KČ,0,2013,election,jicin,Jičín,cz,Czechia
non-voters,Non voters,0.3857401614,2013,election,jihlava,Jihlava,cz,Czechia
cssd,ČSSD,0.1268346232,2013,election,jihlava,Jihlava,cz,Czechia
svobodni,Svobodní,0.0145232999,2013,election,jihlava,Jihlava,cz,Czechia
pirati,Piráti,0.0170920468,2013,election,jihlava,Jihlava,cz,Czechia
top-09,TOP 09,0.0633185136,2013,election,jihlava,Jihlava,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0020967122,2013,election,jihlava,Jihlava,cz,Czechia
ods,ODS,0.0440638893,2013,election,jihlava,Jihlava,cz,Czechia
rds,RDS,0,2013,election,jihlava,Jihlava,cz,Czechia
kan,KAN,0,2013,election,jihlava,Jihlava,cz,Czechia
zmena,Změna,0.0035347714,2013,election,jihlava,Jihlava,cz,Czechia
soukromnici,Soukromníci,0.0013063286,2013,election,jihlava,Jihlava,cz,Czechia
kdu-csl,KDU-ČSL,0.0600472035,2013,election,jihlava,Jihlava,cz,Czechia
pb,PB,0,2013,election,jihlava,Jihlava,cz,Czechia
suverenita,Suverenita,0.002272353,2013,election,jihlava,Jihlava,cz,Czechia
aneo,ANEO,0.0008013612,2013,election,jihlava,Jihlava,cz,Czechia
spoz,SPOZ,0.0105823591,2013,election,jihlava,Jihlava,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,jihlava,Jihlava,cz,Czechia
usvit,Úsvit,0.0511663648,2013,election,jihlava,Jihlava,cz,Czechia
dsss,DSSS,0.0054448653,2013,election,jihlava,Jihlava,cz,Czechia
ano,ANO,0.0896426807,2013,election,jihlava,Jihlava,cz,Czechia
lev,LEV,0.0006257204,2013,election,jihlava,Jihlava,cz,Czechia
zeleni,Zelení,0.0227345079,2013,election,jihlava,Jihlava,cz,Czechia
kscm,KSČM,0.0981722378,2013,election,jihlava,Jihlava,cz,Czechia
kc,KČ,0,2013,election,jihlava,Jihlava,cz,Czechia
