,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,817
,Sum - Dělnic.str.sociální spravedl.,1595
,Sum - Strana svobodných občanů,403
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,15840
Kladno,Sum - VOLICI,51419
,Sum - OBČANÉ.CZ,254
,Sum - Liberálové.CZ,35
,Sum - Věci veřejné,7817
,Sum - Konzervativní strana,55
,Sum - Komunistická str.Čech a Moravy,10077
,Sum - Koruna Česká (monarch.strana),142
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,16456
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,168
,Sum - Moravané,0
,Sum - STOP,56
,Sum - Strana Práv Občanů ZEMANOVCI,3064
,Sum - TOP 09,11869
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,916
,Sum - Volte Pr.Blok www.cibulka.net,419
,Sum - Česká str.národ.socialistická,64
,Sum - Strana zelených,1474
,Sum - Suverenita-blok J.Bobošíkové,2903
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,612
,Sum - Dělnic.str.sociální spravedl.,919
,Sum - Strana svobodných občanů,696
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,16815
Klatovy,Sum - VOLICI,27566
,Sum - OBČANÉ.CZ,97
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,4183
,Sum - Konzervativní strana,19
,Sum - Komunistická str.Čech a Moravy,5765
,Sum - Koruna Česká (monarch.strana),74
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,9775
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,36
,Sum - Strana Práv Občanů ZEMANOVCI,1649
,Sum - TOP 09,7675
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,1676
,Sum - Volte Pr.Blok www.cibulka.net,319
,Sum - Česká str.národ.socialistická,43
,Sum - Strana zelených,703
,Sum - Suverenita-blok J.Bobošíkové,2240
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,424
,Sum - Dělnic.str.sociální spravedl.,392
,Sum - Strana svobodných občanů,246
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,9074
Kolín,Sum - VOLICI,29169
,Sum - OBČANÉ.CZ,111
,Sum - Liberálové.CZ,23
,Sum - Věci veřejné,4801
,Sum - Konzervativní strana,29
,Sum - Komunistická str.Čech a Moravy,5942
,Sum - Koruna Česká (monarch.strana),67
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,11420
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,84
,Sum - Moravané,0
,Sum - STOP,25
,Sum - Strana Práv Občanů ZEMANOVCI,2174
,Sum - TOP 09,6898
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,820
,Sum - Volte Pr.Blok www.cibulka.net,275
,Sum - Česká str.národ.socialistická,31
,Sum - Strana zelených,980
,Sum - Suverenita-blok J.Bobošíkové,2047
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,375
,Sum - Dělnic.str.sociální spravedl.,483
,Sum - Strana svobodných občanů,418
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,10464
Kroměříž,Sum - VOLICI,32763
,Sum - OBČANÉ.CZ,168
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,5849
,Sum - Konzervativní strana,19
,Sum - Komunistická str.Čech a Moravy,7553
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,13169
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,601
,Sum - STOP,54
,Sum - Strana Práv Občanů ZEMANOVCI,3335
,Sum - TOP 09,6173
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,4454
,Sum - Volte Pr.Blok www.cibulka.net,198
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,888
,Sum - Suverenita-blok J.Bobošíkové,1616
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,448
,Sum - Dělnic.str.sociální spravedl.,735
,Sum - Strana svobodných občanů,245
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,10175
Kutná Hora,Sum - VOLICI,22509
,Sum - OBČANÉ.CZ,160
,Sum - Liberálové.CZ,19
,Sum - Věci veřejné,3374
,Sum - Konzervativní strana,27
,Sum - Komunistická str.Čech a Moravy,4899
,Sum - Koruna Česká (monarch.strana),49
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,10711
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,62
,Sum - Moravané,0
,Sum - STOP,29
,Sum - Strana Práv Občanů ZEMANOVCI,1650
,Sum - TOP 09,4954
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,987
,Sum - Volte Pr.Blok www.cibulka.net,232
,Sum - Česká str.národ.socialistická,27
,Sum - Strana zelených,619
,Sum - Suverenita-blok J.Bobošíkové,1613
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,295
,Sum - Dělnic.str.sociální spravedl.,385
,Sum - Strana svobodných občanů,242
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,7686
Liberec,Sum - VOLICI,51585
,Sum - OBČANÉ.CZ,230
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,10424
,Sum - Konzervativní strana,84
,Sum - Komunistická str.Čech a Moravy,7992
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,16688
,Sum - NÁRODNÍ PROSPERITA,75
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,257
,Sum - Moravané,0
,Sum - STOP,43
,Sum - Strana Práv Občanů ZEMANOVCI,3323
,Sum - TOP 09,17142
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,1373
,Sum - Volte Pr.Blok www.cibulka.net,477
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,2313
,Sum - Suverenita-blok J.Bobošíkové,3772
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,763
,Sum - Dělnic.str.sociální spravedl.,1003
,Sum - Strana svobodných občanů,562
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,16293
Litoměřice,Sum - VOLICI,38404
,Sum - OBČANÉ.CZ,0
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,5747
,Sum - Konzervativní strana,32
,Sum - Komunistická str.Čech a Moravy,8332
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,12811
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,39
,Sum - Strana Práv Občanů ZEMANOVCI,3111
,Sum - TOP 09,7821
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,802
,Sum - Volte Pr.Blok www.cibulka.net,270
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,1299
,Sum - Suverenita-blok J.Bobošíkové,2873
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,536
,Sum - Dělnic.str.sociální spravedl.,865
,Sum - Strana svobodných občanů,511
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,11394
Louny,Sum - VOLICI,30432
,Sum - OBČANÉ.CZ,0
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,3821
,Sum - Konzervativní strana,32
,Sum - Komunistická str.Čech a Moravy,6715
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,10031
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,27
,Sum - Strana Práv Občanů ZEMANOVCI,2153
,Sum - TOP 09,4625
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,493
,Sum - Volte Pr.Blok www.cibulka.net,282
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,800
,Sum - Suverenita-blok J.Bobošíkové,2226
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,227
,Sum - Dělnic.str.sociální spravedl.,1061
,Sum - Strana svobodných občanů,363
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,6915
Mělník,Sum - VOLICI,32211
,Sum - OBČANÉ.CZ,132
,Sum - Liberálové.CZ,19
,Sum - Věci veřejné,5725
,Sum - Konzervativní strana,22
,Sum - Komunistická str.Čech a Moravy,5497
,Sum - Koruna Česká (monarch.strana),59
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,9484
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,105
,Sum - Moravané,0
,Sum - STOP,30
,Sum - Strana Práv Občanů ZEMANOVCI,1892
,Sum - TOP 09,7813
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,729
,Sum - Volte Pr.Blok www.cibulka.net,246
,Sum - Česká str.národ.socialistická,28
,Sum - Strana zelených,1097
,Sum - Suverenita-blok J.Bobošíkové,2380
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,386
,Sum - Dělnic.str.sociální spravedl.,629
,Sum - Strana svobodných občanů,389
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,11516
Mladá Boleslav,Sum - VOLICI,34718
,Sum - OBČANÉ.CZ,118
,Sum - Liberálové.CZ,30
,Sum - Věci veřejné,6902
,Sum - Konzervativní strana,19
,Sum - Komunistická str.Čech a Moravy,6190
,Sum - Koruna Česká (monarch.strana),80
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,12777
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,251
,Sum - Moravané,0
,Sum - STOP,38
,Sum - Strana Práv Občanů ZEMANOVCI,1838
,Sum - TOP 09,8985
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,727
,Sum - Volte Pr.Blok www.cibulka.net,261
,Sum - Česká str.národ.socialistická,46
,Sum - Strana zelených,1233
,Sum - Suverenita-blok J.Bobošíkové,3394
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,415
,Sum - Dělnic.str.sociální spravedl.,604
,Sum - Strana svobodných občanů,396
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,15111
Most,Sum - VOLICI,43500
,Sum - OBČANÉ.CZ,0
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,6811
,Sum - Konzervativní strana,29
,Sum - Komunistická str.Čech a Moravy,7131
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,12852
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,31
,Sum - Strana Práv Občanů ZEMANOVCI,2492
,Sum - TOP 09,5100
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,316
,Sum - Volte Pr.Blok www.cibulka.net,218
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,1526
,Sum - Suverenita-blok J.Bobošíkové,2882
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,348
,Sum - Dělnic.str.sociální spravedl.,1968
,Sum - Strana svobodných občanů,436
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,7342
Náchod,Sum - VOLICI,33031
,Sum - OBČANÉ.CZ,244
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,7646
,Sum - Konzervativní strana,38
,Sum - Komunistická str.Čech a Moravy,5198
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,10886
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,29
,Sum - Strana Práv Občanů ZEMANOVCI,2045
,Sum - TOP 09,10084
,Sum - EVROPSKÝ STŘED,39
,Sum - Křesť.demokr.unie-Čs.str.lid.,3558
,Sum - Volte Pr.Blok www.cibulka.net,426
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,1291
,Sum - Suverenita-blok J.Bobošíkové,1975
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,459
,Sum - Dělnic.str.sociální spravedl.,1002
,Sum - Strana svobodných občanů,501
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,11869
Nový Jičín,Sum - VOLICI,47622
,Sum - OBČANÉ.CZ,186
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,9714
,Sum - Konzervativní strana,61
,Sum - Komunistická str.Čech a Moravy,9063
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,18263
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,369
,Sum - STOP,36
,Sum - Strana Práv Občanů ZEMANOVCI,3060
,Sum - TOP 09,7786
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,4951
,Sum - Volte Pr.Blok www.cibulka.net,325
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,1887
,Sum - Suverenita-blok J.Bobošíkové,2941
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,631
,Sum - Dělnic.str.sociální spravedl.,749
,Sum - Strana svobodných občanů,288
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,14719
Nymburk,Sum - VOLICI,27387
,Sum - OBČANÉ.CZ,98
,Sum - Liberálové.CZ,19
,Sum - Věci veřejné,5205
,Sum - Konzervativní strana,27
,Sum - Komunistická str.Čech a Moravy,4771
,Sum - Koruna Česká (monarch.strana),83
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,9459
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,102
,Sum - Moravané,0
,Sum - STOP,30
,Sum - Strana Práv Občanů ZEMANOVCI,1583
,Sum - TOP 09,7870
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,930
,Sum - Volte Pr.Blok www.cibulka.net,233
,Sum - Česká str.národ.socialistická,36
,Sum - Strana zelených,1129
,Sum - Suverenita-blok J.Bobošíkové,2357
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,334
,Sum - Dělnic.str.sociální spravedl.,445
,Sum - Strana svobodných občanů,458
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,10841
Olomouc,Sum - VOLICI,70427
,Sum - OBČANÉ.CZ,284
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,14011
,Sum - Konzervativní strana,106
,Sum - Komunistická str.Čech a Moravy,13899
,Sum - Koruna Česká (monarch.strana),226
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,27798
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,814
,Sum - STOP,60
,Sum - Strana Práv Občanů ZEMANOVCI,5485
,Sum - TOP 09,17866
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,6245
,Sum - Volte Pr.Blok www.cibulka.net,503
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,2557
,Sum - Suverenita-blok J.Bobošíkové,4672
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,1025
,Sum - Dělnic.str.sociální spravedl.,1206
,Sum - Strana svobodných občanů,761
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,20762
Opava,Sum - VOLICI,56996
,Sum - OBČANÉ.CZ,570
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,10889
,Sum - Konzervativní strana,84
,Sum - Komunistická str.Čech a Moravy,9078
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,22325
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,308
,Sum - STOP,42
,Sum - Strana Práv Občanů ZEMANOVCI,3472
,Sum - TOP 09,10069
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,6164
,Sum - Volte Pr.Blok www.cibulka.net,330
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,1705
,Sum - Suverenita-blok J.Bobošíkové,4178
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,564
,Sum - Dělnic.str.sociální spravedl.,1319
,Sum - Strana svobodných občanů,391
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,16135
Ostrava-město,Sum - VOLICI,116021
,Sum - OBČANÉ.CZ,472
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,17768
,Sum - Konzervativní strana,162
,Sum - Komunistická str.Čech a Moravy,19312
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,44241
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,434
,Sum - STOP,76
,Sum - Strana Práv Občanů ZEMANOVCI,7691
,Sum - TOP 09,16915
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,5032
,Sum - Volte Pr.Blok www.cibulka.net,508
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,3385
,Sum - Suverenita-blok J.Bobošíkové,6634
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,1189
,Sum - Dělnic.str.sociální spravedl.,2366
,Sum - Strana svobodných občanů,607
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,30200
Pardubice,Sum - VOLICI,46623
,Sum - OBČANÉ.CZ,212
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,10456
,Sum - Konzervativní strana,58
,Sum - Komunistická str.Čech a Moravy,9065
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,18172
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,48
,Sum - Strana Práv Občanů ZEMANOVCI,4978
,Sum - TOP 09,15236
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,2843
,Sum - Volte Pr.Blok www.cibulka.net,467
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,1808
,Sum - Suverenita-blok J.Bobošíkové,3002
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,833
,Sum - Dělnic.str.sociální spravedl.,891
,Sum - Strana svobodných občanů,672
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,18783
Pelhřimov,Sum - VOLICI,20295
,Sum - OBČANÉ.CZ,100
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,4009
,Sum - Konzervativní strana,18
,Sum - Komunistická str.Čech a Moravy,5262
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,9060
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,19
,Sum - Strana Práv Občanů ZEMANOVCI,1783
,Sum - TOP 09,5541
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,2313
,Sum - Volte Pr.Blok www.cibulka.net,207
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,572
,Sum - Suverenita-blok J.Bobošíkové,1415
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,354
,Sum - Dělnic.str.sociální spravedl.,313
,Sum - Strana svobodných občanů,290
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,7555
Písek,Sum - VOLICI,21547
,Sum - OBČANÉ.CZ,93
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,3525
,Sum - Konzervativní strana,16
,Sum - Komunistická str.Čech a Moravy,4857
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,7668
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,31
,Sum - Strana Práv Občanů ZEMANOVCI,1476
,Sum - TOP 09,6034
,Sum - EVROPSKÝ STŘED,14
,Sum - Křesť.demokr.unie-Čs.str.lid.,1301
,Sum - Volte Pr.Blok www.cibulka.net,205
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,735
,Sum - Suverenita-blok J.Bobošíkové,1350
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,266
,Sum - Dělnic.str.sociální spravedl.,483
,Sum - Strana svobodných občanů,418
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,7892
Plzeň-jih,Sum - VOLICI,18918
,Sum - OBČANÉ.CZ,78
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,3265
,Sum - Konzervativní strana,23
,Sum - Komunistická str.Čech a Moravy,4358
,Sum - Koruna Česká (monarch.strana),80
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,6898
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,23
,Sum - Strana Práv Občanů ZEMANOVCI,1278
,Sum - TOP 09,4548
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,640
,Sum - Volte Pr.Blok www.cibulka.net,203
,Sum - Česká str.národ.socialistická,170
,Sum - Strana zelených,510
,Sum - Suverenita-blok J.Bobošíkové,1624
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,281
,Sum - Dělnic.str.sociální spravedl.,374
,Sum - Strana svobodných občanů,186
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,5616
Plzeň-město,Sum - VOLICI,54274
,Sum - OBČANÉ.CZ,224
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,8743
,Sum - Konzervativní strana,43
,Sum - Komunistická str.Čech a Moravy,8266
,Sum - Koruna Česká (monarch.strana),210
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,19201
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,49
,Sum - Strana Práv Občanů ZEMANOVCI,3965
,Sum - TOP 09,19508
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,2128
,Sum - Volte Pr.Blok www.cibulka.net,426
,Sum - Česká str.národ.socialistická,113
,Sum - Strana zelených,1976
,Sum - Suverenita-blok J.Bobošíkové,4701
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,839
,Sum - Dělnic.str.sociální spravedl.,894
,Sum - Strana svobodných občanů,647
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,22316
Plzeň-sever,Sum - VOLICI,23578
,Sum - OBČANÉ.CZ,91
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,4058
,Sum - Konzervativní strana,17
,Sum - Komunistická str.Čech a Moravy,4907
,Sum - Koruna Česká (monarch.strana),99
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,8049
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,27
,Sum - Strana Práv Občanů ZEMANOVCI,1642
,Sum - TOP 09,5959
,Sum - EVROPSKÝ STŘED,0
,Sum - Křesť.demokr.unie-Čs.str.lid.,650
,Sum - Volte Pr.Blok www.cibulka.net,239
,Sum - Česká str.národ.socialistická,40
,Sum - Strana zelených,540
,Sum - Suverenita-blok J.Bobošíkové,2066
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,343
,Sum - Dělnic.str.sociální spravedl.,466
,Sum - Strana svobodných občanů,246
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,7363
Prachatice,Sum - VOLICI,16716
,Sum - OBČANÉ.CZ,79
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,2513
,Sum - Konzervativní strana,18
,Sum - Komunistická str.Čech a Moravy,3426
,Sum - Koruna Česká (monarch.strana),0
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,5663
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,44
,Sum - Strana Práv Občanů ZEMANOVCI,1116
,Sum - TOP 09,3767
,Sum - EVROPSKÝ STŘED,19
,Sum - Křesť.demokr.unie-Čs.str.lid.,1072
,Sum - Volte Pr.Blok www.cibulka.net,121
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,545
,Sum - Suverenita-blok J.Bobošíkové,930
,Sum - Humanistická strana,0
,Sum - Česká pirátská strana,245
,Sum - Dělnic.str.sociální spravedl.,233
,Sum - Strana svobodných občanů,221
,Sum - Klíčové hnutí,0
,Sum - Občanská demokratická strana,4979
Praha,Sum - VOLICI,306131
,Sum - OBČANÉ.CZ,1246
,Sum - Liberálové.CZ,0
,Sum - Věci veřejné,65742
,Sum - Konzervativní strana,306
,Sum - Komunistická str.Čech a Moravy,41647
,Sum - Koruna Česká (monarch.strana),811
,Sum - Česká strana národně sociální,295
,Sum - Česká str.sociálně demokrat.,96706
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,0
,Sum - Moravané,0
,Sum - STOP,195
,Sum - Strana Práv Občanů ZEMANOVCI,19851
,Sum - TOP 09,173840
,Sum - EVROPSKÝ STŘED,196
,Sum - Křesť.demokr.unie-Čs.str.lid.,13837
,Sum - Volte Pr.Blok www.cibulka.net,2421
,Sum - Česká str.národ.socialistická,0
,Sum - Strana zelených,30528
,Sum - Suverenita-blok J.Bobošíkové,14599
,Sum - Humanistická strana,552
,Sum - Česká pirátská strana,4792
,Sum - Dělnic.str.sociální spravedl.,4242
,Sum - Strana svobodných občanů,6409
,Sum - Klíčové hnutí,1099
,Sum - Občanská demokratická strana,158014
Praha-východ,Sum - VOLICI,32720
,Sum - OBČANÉ.CZ,186
,Sum - Liberálové.CZ,27
,Sum - Věci veřejné,8906
,Sum - Konzervativní strana,26
,Sum - Komunistická str.Čech a Moravy,5584
,Sum - Koruna Česká (monarch.strana),99
,Sum - Česká strana národně sociální,0
,Sum - Česká str.sociálně demokrat.,10412
,Sum - NÁRODNÍ PROSPERITA,0
,Sum - Sdruž.pro rep.-Republ.str.Čsl.,93
,Sum - Moravané,0
,Sum - STOP,37
,Sum - Strana Práv Občanů ZEMANOVCI,2577
,Sum - TOP 09,17777
,Sum - EVROPSKÝ STŘED,0
